from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5960104;420;29410;123;78;29651;136;124;31974;154;123;31074;51;29321;46;29358;29
5785641;5960104;383;26794;122;77;27046;145;127;32180;159;120;31279;54;29532;48;29569;29
5785642;5960104;384;26873;122;77;27046;147;128;32298;159;121;31397;54;28933;48;27194;29
5785643;5960104;388;27166;130;83;29106;154;132;32590;159;125;31690;54;31490;48;29751;29
5787544;5960104;413;28920;120;76;29111;133;117;31485;143;116;30584;51;28895;46;28932;28
5787545;5960104;414;28990;120;76;29111;133;118;31554;143;117;30653;51;29181;46;29219;28
5787546;5960104;417;29215;120;76;29111;136;121;31779;154;120;30879;53;27959;48;26220;29
5787547;5960104;381;26679;122;77;27046;152;134;32679;159;127;31778;53;28350;48;26611;29
5787548;5960104;378;26454;122;77;27046;150;130;32406;156;123;31506;53;28472;48;26733;29
5787549;5960104;380;26588;122;77;27046;152;134;32699;159;127;31798;54;28715;48;26976;29
5787550;5960104;417;29171;130;83;29106;165;125;43048;168;125;43636;54;31288;48;29549;29
5789447;5960104;374;26153;110;70;26349;92;73;27817;111;76;27817;47;26705;42;26743;25
5789448;5960104;374;26150;110;70;26346;92;73;27838;111;76;27838;47;27070;42;27107;25
5789449;5960104;374;26211;111;70;26482;92;74;27898;111;77;27898;48;27496;43;27533;26
5789450;5960104;417;29157;111;70;26482;136;120;31721;154;119;30820;48;27814;43;27852;26
5789451;5960104;417;29195;120;76;29111;136;121;31759;154;120;30859;51;29142;46;29179;28
5789452;5960104;373;26116;120;76;29111;150;128;29273;151;121;28373;53;27858;47;26119;29
5789453;5960104;374;26152;122;77;27046;150;129;29309;151;122;28409;53;28035;48;26296;29
5789454;5960104;375;26239;122;77;27046;150;130;29396;152;127;31788;53;28299;48;26560;29
5789455;5960104;377;26415;130;83;29139;155;132;29572;156;125;28672;54;28520;48;26781;29
5789456;5960104;414;29010;130;83;29139;158;122;42887;168;122;43475;60;31199;54;29460;35
5791353;5960104;379;26513;109;69;26655;96;78;28177;116;81;28177;46;26296;41;26333;25
5791354;5960104;375;26281;110;70;26192;92;75;27945;116;78;27945;48;26887;43;26924;26
5791355;5960104;369;25804;110;69;26104;86;70;27606;111;73;27606;47;27067;42;27105;26
5791356;5960104;370;25866;109;69;26053;92;75;27954;116;78;27954;48;27692;43;27730;26
5791357;5960104;371;25953;111;70;26482;96;78;28022;116;81;28022;48;27806;43;27844;26
5791358;5960104;371;26004;111;70;26482;148;126;29162;148;119;28261;48;27353;43;25614;26
5791359;5960104;369;25807;111;70;26482;142;124;28964;141;123;28064;53;27676;47;25937;29
5791360;5960104;369;25861;122;77;27046;145;124;29018;144;117;28118;53;28044;47;26305;29
5791361;5960104;374;26214;130;83;29139;150;129;29372;151;122;28471;53;28398;47;26660;29
5791362;5960104;379;26525;130;83;29139;155;134;29683;159;127;28782;53;28707;48;26968;29
5791363;5960104;414;29005;130;83;29139;158;122;42882;168;122;43470;60;31094;54;29355;35
5793258;5960104;384;26899;113;71;27149;102;84;28563;122;87;28563;48;27560;43;27597;27
5793259;5960104;380;26599;112;71;27093;97;80;28263;116;83;28263;48;27400;43;27437;26
5793260;5960104;380;26633;111;70;26679;97;80;28297;116;83;28297;48;27364;43;27401;26
5793261;5960104;367;25677;109;69;25839;92;74;27742;111;77;27742;48;27145;43;27182;26
5793262;5960104;365;25572;109;69;25882;92;74;27740;111;77;27740;48;27569;43;27607;26
5793263;5960104;366;25620;109;69;25882;101;79;27323;116;82;27323;48;28675;43;28713;26
5793264;5960104;365;25551;108;68;25593;142;120;28709;137;119;27808;52;27297;47;25558;28
5793265;5960104;366;25592;108;68;25531;142;121;28749;138;120;27849;52;27630;47;25891;28
5793266;5960104;366;25601;113;72;25576;142;121;28758;138;120;27858;53;27827;47;26088;28
5793267;5960104;377;26375;113;72;25576;152;132;29533;154;125;28632;53;28622;47;26883;28
5793268;5960104;382;26773;130;83;29139;162;145;29930;159;130;29030;53;28848;48;27109;29
5793269;5960104;412;28870;128;81;28659;173;132;43564;168;132;44152;59;27660;53;25921;34
5793270;5960104;410;28690;128;81;28659;167;129;43383;168;129;43971;59;30549;53;28810;34
5795164;5960104;385;26974;112;71;27093;106;85;28638;122;88;28638;48;27684;43;27721;27
5795165;5960104;387;27055;112;71;27093;109;86;28719;122;89;28719;48;29460;43;29498;27
5795166;5960104;386;26986;108;68;25569;106;85;28650;122;88;28650;51;29309;46;29347;28
5795167;5960104;362;25351;109;69;25806;92;75;27041;116;78;27041;48;27695;43;27733;26
5795168;5960104;362;25352;108;68;25593;92;75;27041;116;78;27041;50;28257;44;28294;27
5795169;5960104;363;25433;108;68;25593;92;76;27136;116;79;27136;50;28479;44;28517;27
5795170;5960104;361;25282;108;68;25531;142;116;28439;135;115;27538;49;27036;44;25297;27
5795171;5960104;360;25200;107;68;25434;142;115;28358;135;114;27457;52;27337;47;25598;28
5795172;5960104;365;25535;113;72;25576;142;120;28692;137;119;27792;53;27779;47;26040;28
5795173;5960104;368;25763;113;72;25576;142;123;28921;138;122;28020;53;27870;47;26131;28
5795174;5960104;365;25573;113;72;25576;142;120;28730;137;119;27830;53;27504;47;25765;29
5795175;5960104;364;25510;113;72;25576;142;119;28668;137;118;27767;53;27641;47;25902;29
5795176;5960104;410;28726;111;70;25387;167;130;43420;168;130;44008;53;27165;48;25426;29
5797069;5960104;370;25933;106;67;25963;111;72;25134;116;102;26578;-1;-1;-1;-1;-1
5797070;5960104;388;27172;106;67;25963;109;88;28836;122;91;28836;49;27962;44;28000;27
5797071;5960104;390;27289;108;68;25569;109;89;28953;122;92;28953;51;29362;46;29400;29
5797072;5960104;363;25443;108;68;25569;92;76;27132;116;79;27132;51;29079;45;29116;28
5797073;5960104;359;25158;108;68;25569;92;72;26847;111;75;26847;49;29163;44;29201;27
5797074;5960104;358;25040;107;68;25324;86;70;26743;111;73;26743;49;28028;44;28065;27
5797075;5960104;361;25248;108;68;25531;92;73;26951;111;76;26951;49;28361;44;28398;27
5797076;5960104;357;24965;107;68;25434;137;112;28122;133;111;27222;50;26983;45;25244;28
5797077;5960104;358;25091;107;68;25434;137;113;28249;135;112;27348;52;27415;47;25676;28
5797078;5960104;363;25425;113;72;25576;142;118;28582;135;117;27682;53;27952;47;26213;28
5797079;5960104;362;25332;113;72;25576;142;117;28490;135;116;27589;53;27789;47;26050;28
5797080;5960104;363;25377;113;72;25576;142;117;28534;135;117;27634;53;27000;47;25261;29
5797081;5960104;362;25363;113;72;25576;142;117;28520;135;116;27620;53;27620;47;25881;29
5797082;5960104;359;25156;111;70;25387;146;128;43283;145;128;43871;53;27151;48;25412;29
5798974;5960104;351;24560;101;64;24532;96;53;23761;98;82;25205;41;24106;38;24143;22
5798975;5960104;393;27533;115;73;27786;111;93;29197;132;96;29197;49;28309;44;28347;28
5798976;5960104;393;27527;115;73;27786;111;93;29191;132;96;29191;49;28197;44;28235;27
5798977;5960104;393;27534;108;68;25569;111;93;29198;132;96;29198;51;29402;45;29440;28
5798978;5960104;357;24973;106;67;24993;92;73;26670;111;76;26670;51;28873;45;28911;28
5798979;5960104;354;24796;105;67;24882;89;71;26494;111;74;26494;51;29232;46;29269;28
5798980;5960104;354;24796;106;67;25002;89;71;26494;111;74;26494;49;28391;44;28429;27
5798981;5960104;358;25068;107;68;25302;92;74;26765;116;77;26765;50;28779;45;28817;28
5798982;5960104;354;24797;107;68;25434;132;109;27954;129;108;27054;50;26843;45;25104;28
5798983;5960104;352;24671;107;68;25434;132;107;27829;128;106;26928;52;26783;46;25044;27
5798984;5960104;352;24664;110;70;24844;129;103;26921;128;106;26921;52;26775;46;25036;27
5798985;5960104;358;25029;110;70;24844;137;113;28186;133;112;27286;52;26667;46;24928;28
5798986;5960104;356;24891;113;72;25576;132;111;28048;133;110;27148;52;26933;46;25194;28
5798987;5960104;359;25147;113;72;25576;137;114;28304;135;113;27404;53;27392;47;25653;29
5798988;5960104;353;24741;109;69;24853;139;127;27544;141;125;25810;52;26627;47;24888;29
5800879;5960104;344;24063;100;63;24195;80;52;23264;88;75;24709;42;23827;38;23864;23
5800880;5960104;348;24342;101;64;24529;86;56;23543;93;79;24988;41;24102;38;24139;22
5800881;5960104;396;27737;101;64;24529;114;96;29401;132;99;29401;49;23730;44;23768;28
5800882;5960104;355;24884;115;73;27786;109;92;27440;127;95;27440;53;30904;47;30942;28
5800883;5960104;356;24920;107;68;25315;114;93;27476;132;96;27476;52;30682;47;30719;28
5800884;5960104;355;24842;106;67;24992;92;72;26563;111;75;26563;50;28690;45;28728;27
5800885;5960104;351;24578;106;67;24981;83;68;26336;111;71;26336;50;28393;44;28430;27
5800886;5960104;349;24430;106;67;24978;86;70;26479;111;73;26479;50;28684;44;28721;27
5800887;5960104;351;24550;107;68;25302;92;74;26753;111;77;26753;50;28768;44;28806;27
5800888;5960104;343;24008;107;68;24091;117;94;26265;121;97;26265;50;25959;45;24220;27
5800889;5960104;349;24412;107;68;24091;126;100;26669;124;103;26669;51;26548;46;24809;27
5800890;5960104;350;24488;107;68;24214;126;101;26745;125;104;26745;52;26461;46;24722;27
5800891;5960104;353;24699;110;70;24787;132;108;27856;129;107;26956;51;26338;46;24599;27
5800892;5960104;352;24635;110;70;24844;129;103;26892;125;106;26892;52;26812;46;25073;28
5800893;5960104;354;24797;110;70;24844;132;109;27954;129;108;27054;52;27353;46;25614;28
5800894;5960104;352;24650;109;69;24853;138;126;27453;136;123;25719;52;26633;47;24894;29
5800895;5960104;349;24410;108;68;24684;136;122;27213;134;120;25479;52;26533;47;24794;28
5802783;5960104;342;23965;99;63;23945;76;50;23166;87;73;24611;42;23824;38;23861;23
5802784;5960104;341;23846;99;63;23945;72;48;23047;87;72;24492;42;23794;38;23832;23
5802785;5960104;345;24125;101;64;24516;82;52;23326;88;76;24770;42;23300;38;23338;23
5802786;5960104;357;25022;101;64;24529;117;94;27577;132;97;27577;53;23482;47;23520;28
5802787;5960104;354;24784;101;64;24529;109;91;27340;127;94;27340;52;30715;47;30753;28
5802788;5960104;351;24587;107;68;25325;109;88;27142;122;91;27142;52;30468;47;30506;28
5802789;5960104;351;24587;107;68;25325;109;88;27142;122;91;27142;50;28931;45;28969;28
5802790;5960104;352;24656;107;68;25375;92;72;26585;111;75;26585;50;28454;45;28491;28
5802791;5960104;345;24157;104;66;24403;89;71;25943;111;74;25943;50;28727;45;28764;27
5802792;5960104;348;24394;104;66;24403;92;74;26179;111;77;26179;50;29029;45;29067;28
5802793;5960104;340;23780;107;68;24091;109;91;26037;119;94;26037;50;25900;45;24162;27
5802794;5960104;345;24115;107;68;24091;117;96;26372;124;99;26372;51;26186;46;24447;27
5802795;5960104;345;24116;107;68;24214;117;96;26373;124;99;26373;51;26187;46;24448;27
5802796;5960104;346;24229;110;70;24774;117;97;26486;124;100;26486;51;26383;46;24644;27
5802797;5960104;351;24591;110;70;24829;126;102;26848;125;105;26848;52;26703;46;24964;28
5802798;5960104;354;24765;109;69;24501;132;109;27922;129;108;27022;52;26446;46;24707;28
5802799;5960104;344;24093;106;67;24266;130;118;26896;128;115;25162;51;25947;46;24208;28
5802800;5960104;343;24014;106;67;24364;130;117;26817;126;114;25083;51;26115;46;24376;28
5802801;5960104;348;24382;107;68;24534;136;122;27185;134;119;25451;52;26474;46;24735;28
5804689;5960104;340;23799;101;64;23851;68;48;23000;80;63;23848;43;23515;39;23553;23
5804690;5960104;338;23628;99;63;23626;68;45;22830;83;69;24274;43;23507;38;23544;23
5804691;5960104;340;23829;104;66;23836;80;53;23354;87;74;23172;41;23490;37;23528;22
5804692;5960104;343;24021;106;67;23926;86;56;23546;88;76;23364;43;23929;39;23967;23
5804693;5960104;354;24785;106;67;23926;109;91;27341;127;94;27341;52;30779;46;30817;28
5804694;5960104;348;24346;108;68;25503;109;84;26902;122;87;26902;52;30385;46;30423;28
5804695;5960104;347;24272;108;68;25503;109;83;26828;122;86;26828;51;29018;45;29055;28
5804696;5960104;343;23996;103;65;24125;83;69;25808;111;72;25808;51;29467;46;29504;27
5804697;5960104;342;23928;103;65;24163;83;67;25713;111;70;25713;50;29063;45;29100;27
5804698;5960104;349;24456;105;67;24761;92;75;26241;116;78;26241;51;29130;45;29168;28
5804699;5960104;337;23558;106;67;23848;109;88;25815;115;91;25815;50;25617;45;23878;27
5804700;5960104;336;23516;105;66;23716;109;87;25773;115;90;25773;50;25557;45;23818;27
5804701;5960104;340;23766;107;68;24200;109;91;26023;119;94;26023;51;25946;45;24207;27
5804702;5960104;340;23830;105;67;23850;109;91;26087;119;94;26087;51;25765;46;24026;27
5804703;5960104;343;23979;109;69;24501;117;94;26236;121;97;26236;51;25939;46;24200;28
5804704;5960104;345;24127;109;69;24501;117;96;26384;124;99;26384;51;26338;46;24599;28
5804705;5960104;341;23849;109;69;24501;126;114;26652;125;112;24918;51;25761;46;24022;28
5804706;5960104;340;23810;106;67;24259;126;114;26613;125;111;24879;51;26050;46;24311;28
5804707;5960104;344;24084;107;68;24534;130;118;26887;128;115;25153;52;26563;46;24824;28
5806593;5960104;340;23814;101;64;23944;63;48;23015;77;56;23410;43;23612;39;23649;23
5806594;5960104;335;23444;98;62;23537;66;43;22646;80;61;23769;43;23265;38;23302;23
5806595;5960104;334;23411;98;62;23435;68;42;22612;83;66;24057;42;23147;38;23184;22
5806596;5960104;337;23595;104;66;23836;72;50;23120;83;70;22938;41;22873;37;22911;21
5806597;5960104;342;23970;106;67;23926;82;55;23496;88;76;23314;45;23783;40;23820;24
5806598;5960104;347;24281;104;66;23893;93;53;23806;94;80;23624;44;24015;39;24052;24
5806599;5960104;345;24183;103;66;24196;109;82;26738;122;85;26738;52;30136;46;30174;28
5806600;5960104;342;23955;103;66;24196;101;79;26510;116;82;26510;51;29993;46;30031;27
5806601;5960104;339;23756;103;65;24125;86;70;25921;111;73;25921;51;29388;45;29426;27
5806602;5960104;343;24038;104;66;24360;83;69;25850;111;72;25850;51;29201;45;29238;27
5806603;5960104;346;24187;104;66;24403;92;71;25999;111;74;25999;51;25562;46;23823;27
5806604;5960104;336;23553;104;66;23568;109;87;25810;115;90;25810;50;25499;44;23760;26
5806605;5960104;332;23240;104;66;23568;109;83;25497;113;86;25497;50;25362;45;23623;27
5806606;5960104;335;23428;105;67;23841;109;86;25685;115;89;25685;50;25423;45;23684;27
5806607;5960104;337;23610;105;67;23848;109;88;25867;117;91;25867;50;25785;45;24046;27
5806608;5960104;342;23931;106;67;24066;114;93;26188;121;96;26188;50;26130;45;24391;27
5806609;5960104;346;24251;109;69;24501;121;97;26508;124;100;26508;51;26310;46;24571;28
5806610;5960104;336;23494;104;66;23610;120;109;26297;122;107;24563;50;25497;45;23758;27
5806611;5960104;338;23654;104;66;23610;125;111;26457;124;109;24723;50;25903;45;24164;27
5806612;5960104;341;23900;105;67;23825;128;114;24530;126;113;24969;51;26053;46;24314;28
5806613;5960104;365;25516;111;70;25558;157;143;26585;143;131;35082;54;27351;48;25612;30
5808496;5960104;341;23871;101;64;23939;63;53;23361;66;48;23045;44;23542;40;23580;24
5808497;5960104;345;24141;102;65;24250;69;53;23342;78;61;23762;44;23990;40;24028;24
5808498;5960104;343;24037;102;65;24120;71;51;23238;80;63;23884;44;23780;40;23818;24
5808499;5960104;331;23196;98;62;23399;68;44;22721;83;65;22539;42;23005;38;23043;22
5808500;5960104;336;23487;112;71;24188;72;48;23012;83;69;22830;44;22578;39;22616;24
5808501;5960104;347;24322;115;73;24342;96;54;23847;94;81;23665;44;24092;40;24130;24
5808502;5960104;348;24334;104;66;23893;96;54;23859;94;81;23677;44;24290;40;24328;24
5808503;5960104;347;24281;102;64;23798;109;83;26836;122;86;26836;44;30265;40;30302;24
5808504;5960104;342;23968;103;66;24196;101;79;26524;116;82;26524;51;29884;46;29922;27
5808505;5960104;337;23589;102;65;23846;92;74;26144;111;77;26144;50;29563;45;29601;27
5808506;5960104;336;23503;102;65;23776;92;73;26132;111;76;26132;50;25532;45;23793;27
5808507;5960104;333;23285;104;66;23622;109;81;25350;112;84;25350;51;25336;46;23597;27
5808508;5960104;330;23100;103;65;23335;96;78;25165;112;81;25165;50;25037;44;23298;26
5808509;5960104;329;23044;102;65;23228;101;80;25301;112;83;25301;50;25112;44;23373;26
5808510;5960104;333;23345;103;65;23338;109;84;25602;113;87;25602;50;25601;45;23862;27
5808511;5960104;332;23224;106;67;24066;109;83;25481;113;86;25481;50;26003;45;24264;27
5808512;5960104;335;23468;106;67;24066;120;109;26270;122;106;24537;50;26188;45;24449;27
5808513;5960104;332;23267;102;64;23335;116;102;25169;121;104;24336;50;24987;45;23248;27
5808514;5960104;331;23181;104;66;23610;116;101;25084;118;102;24250;50;25247;45;23508;27
5808515;5960104;335;23473;105;67;23825;120;109;26276;122;106;24542;51;25511;45;23772;27
5808516;5960104;339;23710;110;70;24370;126;112;26513;124;110;24779;51;25971;46;24232;28
5808517;5960104;345;24121;110;70;24370;127;109;24827;127;109;25265;51;26156;46;24417;28
5808518;5960104;350;24506;110;70;24370;128;114;25212;131;115;25650;54;27630;48;25891;30
5810399;5960104;337;23607;100;63;23637;66;48;22781;57;44;22781;43;23146;38;23184;23
5810400;5960104;340;23785;100;63;23767;68;51;22959;64;47;22959;45;23573;40;23610;24
5810401;5960104;348;24330;102;65;24328;71;55;23531;83;64;23950;45;24127;40;24164;24
5810402;5960104;327;22875;102;65;24328;65;46;22863;78;60;22218;45;22652;40;22689;24
5810403;5960104;328;22946;100;63;23356;65;46;22877;78;61;22290;41;22979;37;23017;22
5810404;5960104;337;23592;115;73;24342;72;49;23117;83;70;22936;42;22585;38;22623;23
5810405;5960104;348;24378;115;73;24342;96;55;23903;98;82;23721;44;24245;40;24282;24
5810406;5960104;350;24484;102;64;23798;96;56;24009;98;83;23827;45;24340;40;24377;24
5810407;5960104;352;24648;101;64;23615;96;59;24174;103;85;23992;51;26008;45;24269;27
5810408;5960104;341;23904;103;65;23790;96;78;26459;116;81;26459;50;25673;45;23934;27
5810409;5960104;333;23292;101;64;23651;86;70;25104;111;73;25104;50;25298;45;23559;26
5810410;5960104;330;23103;100;64;23364;83;68;24914;111;71;24914;50;25120;44;23381;26
5810411;5960104;334;23357;100;64;23385;109;82;25422;113;85;25422;50;25284;44;23545;26
5810412;5960104;326;22807;102;65;23261;92;74;24872;111;77;24872;49;24980;44;23241;26
5810413;5960104;324;22650;100;63;22832;92;75;24907;109;78;24907;49;24767;44;23028;26
5810414;5960104;326;22822;102;64;23150;92;77;25078;112;80;25078;50;25029;44;23290;26
5810415;5960104;332;23229;102;64;23150;109;83;25486;113;86;25486;50;25346;45;23607;27
5810416;5960104;327;22911;106;67;24066;113;97;24814;117;98;23980;49;24775;44;23036;27
5810417;5960104;327;22879;102;64;23335;113;96;24782;116;98;23948;49;24854;44;23115;27
5810418;5960104;331;23137;102;64;23335;116;100;25040;118;102;24206;50;25284;45;23545;27
5810419;5960104;338;23672;103;66;23785;125;112;26475;124;109;24741;51;25635;45;23896;27
5810420;5960104;341;23893;110;70;24370;127;110;24929;126;111;25368;51;26038;46;24299;28
5810421;5960104;344;24109;110;70;24370;127;109;24814;127;109;25253;51;26145;46;24406;28
5810422;5960104;348;24351;110;70;24370;128;112;25056;128;112;25495;51;27465;47;25726;30
5810423;5960104;368;25753;117;74;25628;150;140;28296;143;124;34607;51;26846;47;26846;30
5810457;5960104;372;26065;107;68;25286;89;76;27102;85;71;27102;48;26488;42;26527;25
5810458;5960104;370;25894;111;70;26046;88;74;26965;85;69;26965;48;27042;42;27081;25
5810462;5960104;366;25644;116;74;26077;77;70;26758;78;72;29049;51;28469;45;28508;27
5810463;5960104;366;25639;116;74;26001;72;67;26534;73;69;28826;51;28540;45;28579;27
5810464;5960104;367;25680;117;74;26033;71;68;26596;73;68;26675;52;28950;46;28989;27
5812300;5960104;331;23173;98;62;23239;62;42;22347;51;38;22347;43;22754;38;22791;23
5812301;5960104;334;23404;99;63;23442;64;45;22578;57;41;22578;43;23231;38;23269;23
5812302;5960104;339;23711;99;63;23583;68;50;22885;61;46;22885;43;23658;38;23695;23
5812303;5960104;327;22887;102;65;24328;69;54;23435;78;60;22230;41;24191;37;24229;22
5812304;5960104;323;22634;100;63;23356;67;50;23189;77;57;21977;41;22422;37;22460;22
5812305;5960104;324;22684;100;63;23356;67;51;23246;77;57;22027;40;21990;36;22028;21
5812306;5960104;326;22797;99;63;23136;67;55;22014;78;59;22140;42;22848;38;22886;23
5812307;5960104;328;22936;99;63;23033;73;63;22279;78;61;22279;42;22726;38;22764;23
5812308;5960104;332;23257;99;63;23260;91;80;23492;88;78;23492;45;23942;41;23980;25
5812309;5960104;332;23269;101;64;23615;93;68;23377;93;78;23504;51;25941;45;24202;27
5812310;5960104;335;23466;104;66;23875;96;71;23574;94;81;23701;50;25748;45;24009;27
5812311;5960104;332;23238;104;66;23851;86;70;25050;111;73;25050;50;25301;45;23562;26
5812312;5960104;328;22939;100;63;23252;83;66;24807;111;69;24807;49;25050;44;23311;26
5812313;5960104;325;22768;99;63;23040;83;69;25021;111;72;25021;49;24760;44;23021;26
5812314;5960104;324;22695;100;63;23013;86;70;24578;107;73;24578;49;24777;44;23038;26
5812315;5960104;320;22391;99;63;22677;89;73;24762;104;82;26035;48;24474;43;22735;26
5812316;5960104;323;22593;100;64;22893;92;75;24454;106;86;25726;49;24844;44;23105;26
5812317;5960104;326;22839;100;64;22893;101;79;24700;112;83;24700;49;25251;44;23512;26
5812318;5960104;325;22775;100;64;22893;113;95;24678;114;97;23844;49;24633;44;22894;26
5812319;5960104;323;22629;102;64;23335;106;93;24531;112;94;23698;49;24863;44;23124;26
5812320;5960104;335;23471;103;66;23785;120;109;26274;122;106;24540;50;25352;45;23613;27
5812321;5960104;336;23493;103;66;23785;120;109;26296;122;107;24562;51;25720;46;23982;27
5812322;5960104;338;23694;103;66;23785;122;101;24283;120;101;24722;51;26148;46;24409;27
5812323;5960104;342;23951;110;70;24370;124;105;24540;123;105;24979;51;25494;46;23755;27
5812324;5960104;349;24428;121;76;25382;128;113;25134;128;113;25572;51;27034;47;27034;30
5812325;5960104;367;25714;121;76;25382;150;139;28257;143;123;33675;51;26853;47;26853;30
5812353;5960104;342;23964;102;65;23865;73;58;23962;76;56;25560;45;25011;39;25050;23
5812354;5960104;345;24170;103;65;24163;74;61;24169;79;59;25766;45;25231;40;25270;23
5812355;5960104;353;24721;105;67;24741;77;69;24744;84;68;26342;47;25368;41;25407;24
5812356;5960104;351;24603;105;67;24737;75;67;24604;82;66;26202;46;25790;40;25829;24
5812358;5960104;378;26440;106;67;25015;98;89;28039;102;85;28039;46;26470;41;26509;24
5812359;5960104;375;26238;113;72;25745;96;87;27837;96;82;27837;49;26499;43;26538;26
5812360;5960104;370;25903;112;71;25836;93;82;26961;91;77;27502;49;27448;43;27487;26
5812361;5960104;368;25765;113;72;26066;89;77;26652;85;75;27363;49;27420;43;27459;25
5812362;5960104;365;25552;112;71;25735;83;72;26029;83;67;26107;49;28025;43;28064;26
5812363;5960104;363;25439;114;72;25724;79;71;25915;83;66;25994;50;27955;43;27994;26
5812364;5960104;363;25406;115;73;25709;77;64;26043;76;68;28334;50;28198;44;28237;26
5812365;5960104;364;25502;115;73;25714;77;66;26150;76;69;28441;50;28666;44;28705;26
5812366;5960104;363;25405;116;74;25836;72;67;33354;76;69;26770;53;29346;47;29385;28
5814173;5960104;394;27597;119;75;27972;95;74;27961;111;76;27961;60;33970;52;33996;34
5814174;5960104;404;28276;122;77;28592;99;84;28639;117;86;28639;61;34610;52;34636;34
5814175;5960104;405;28367;122;77;28592;99;85;28731;117;87;28731;60;33112;53;33138;34
5814176;5960104;374;26215;108;68;26630;128;116;30801;141;116;30801;58;31497;50;31523;32
5814201;5960104;328;22987;97;62;23098;60;39;22161;51;35;22161;42;22773;38;22811;22
5814202;5960104;332;23237;98;62;23280;62;43;22411;51;39;22411;43;22434;38;22472;23
5814203;5960104;339;23728;95;60;22671;68;50;22902;61;46;22902;41;23368;37;23405;22
5814204;5960104;324;22678;95;60;22671;67;53;21895;77;57;22021;41;22455;37;22493;22
5814205;5960104;320;22409;94;60;22298;63;49;21625;77;53;21752;41;22089;37;22126;21
5814206;5960104;320;22406;100;63;23238;63;49;21623;77;53;21749;40;21843;36;21881;21
5814207;5960104;322;22554;99;63;23033;66;51;21770;77;55;21897;42;22481;37;22519;22
5814208;5960104;325;22716;97;61;22716;67;54;21933;77;58;22059;42;22618;38;22655;23
5814209;5960104;330;23109;99;63;23260;91;78;23344;88;76;23344;45;23770;40;23807;24
5814210;5960104;329;23046;99;63;23260;91;77;23281;88;75;23281;44;23762;40;23799;24
5814211;5960104;332;23263;104;66;23875;91;80;23497;88;78;23497;50;25991;45;24252;27
5814212;5960104;333;23319;101;64;23501;89;71;25131;111;74;25131;50;25462;45;23723;26
5814213;5960104;328;22973;101;64;23501;89;71;25159;111;74;25159;50;25382;45;23643;26
5814214;5960104;323;22622;99;63;22808;83;68;24437;105;78;25709;49;24631;43;22892;26
5814215;5960104;321;22484;98;62;22707;83;66;24299;104;76;25571;48;24670;43;22931;26
5814216;5960104;317;22223;99;63;22995;86;70;24084;102;81;25356;49;24348;44;22609;26
5814217;5960104;318;22245;100;64;22893;86;70;24106;102;81;25378;49;24303;44;22564;26
5814218;5960104;319;22312;100;64;22893;86;71;24172;105;82;25445;49;24939;44;23200;26
5814219;5960104;322;22571;98;62;22303;101;92;24473;109;94;23640;49;24543;44;22804;26
5814220;5960104;320;22387;98;62;22303;99;89;24290;107;91;23456;49;24623;44;22884;26
5814221;5960104;339;23737;103;66;23785;126;113;26540;125;110;24806;49;25702;44;23963;26
5814222;5960104;339;23756;103;66;23785;126;113;26559;125;111;24826;51;25892;46;24153;27
5814223;5960104;335;23476;112;71;23582;118;98;24065;117;98;24504;51;25415;46;23676;27
5814224;5960104;335;23429;112;71;23582;118;97;24019;115;98;24457;51;25504;46;23765;28
5814225;5960104;367;25710;112;71;23599;150;139;28252;143;123;33670;52;27084;47;27084;29
5814226;5960104;364;25475;121;76;25382;147;133;45554;141;119;33436;52;26909;47;26909;29
5814227;5960104;359;25160;121;76;25382;140;128;45240;137;120;31908;51;26775;47;26775;30
5814253;5960104;335;23450;100;63;23276;74;62;24355;82;62;25926;45;25060;39;25099;23
5814254;5960104;338;23643;102;65;23865;88;70;25989;90;70;25989;45;25273;39;25312;23
5814255;5960104;337;23589;103;65;24226;86;69;25936;85;69;25936;45;25449;40;25488;23
5814256;5960104;355;24883;105;67;24750;81;71;24906;90;70;26503;47;25851;41;25890;25
5814257;5960104;362;25329;109;69;25350;90;77;25330;96;76;26927;47;26334;41;26373;25
5814258;5960104;358;25030;107;68;25083;85;73;25032;90;72;26629;47;26176;41;26215;24
5814259;5960104;361;25251;108;68;25216;86;76;25252;96;75;26850;47;26445;41;26484;24
5814260;5960104;375;26215;113;72;25745;95;86;27813;94;81;27813;49;28872;43;28911;26
5814261;5960104;371;25960;113;72;25745;93;83;27018;91;78;27558;50;27643;43;27682;26
5814262;5960104;369;25820;113;72;25547;87;75;26452;84;71;26375;49;27516;43;27555;26
5814263;5960104;367;25708;113;71;25433;86;75;26339;83;70;26262;49;27776;43;27815;26
5814264;5960104;361;25279;114;72;25604;79;67;25922;81;67;26100;50;27832;43;27871;26
5814265;5960104;357;25015;113;72;25412;74;65;34544;77;64;25672;50;28069;44;28108;26
5814266;5960104;357;24984;114;72;25327;79;70;34817;84;69;26022;50;28530;44;28569;27
5814267;5960104;358;25091;114;72;25405;75;66;33503;80;74;27109;55;29962;47;30001;29
