from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5934950;472;33045;134;85;31167;147;134;44146;163;132;36975;56;35153;50;35268;32
5785641;5934950;435;30428;131;83;28562;155;137;44352;171;135;37181;56;35364;50;35479;32
5785642;5934950;436;30508;131;83;28562;158;138;44470;171;137;37299;56;34765;50;33104;32
5785643;5934950;440;30800;126;80;29259;168;143;44762;171;141;37592;56;36858;50;36975;32
5787544;5934950;465;32555;131;83;30628;146;127;43656;151;124;36486;55;34727;49;34843;31
5787545;5934950;466;32624;131;83;30628;146;128;43726;151;125;36555;55;35014;49;35129;31
5787546;5934950;469;32850;131;83;30628;147;131;43951;163;129;36781;56;33792;49;32130;32
5787547;5934950;433;30314;131;83;28562;163;144;44851;169;142;37680;56;34183;49;32522;32
5787548;5934950;430;30089;131;83;28562;160;140;44578;167;138;37408;56;34304;49;32643;32
5787549;5934950;432;30223;131;83;28562;163;144;44870;167;143;37700;56;34547;50;32886;32
5787550;5934950;422;29521;126;80;29259;169;132;36734;163;120;43141;56;36657;50;36773;32
5789447;5934950;426;29788;120;76;27865;107;87;40890;114;85;33719;51;32538;46;32653;28
5789448;5934950;426;29785;120;76;27862;107;88;40910;114;85;33739;51;32902;46;33018;28
5789449;5934950;426;29846;120;76;27998;107;89;40971;114;86;33800;52;33328;47;33444;29
5789450;5934950;468;32792;120;76;27998;147;130;43893;163;129;36722;52;33647;47;33762;29
5789451;5934950;469;32830;131;83;30628;147;131;43931;163;129;36760;55;34974;49;35090;31
5789452;5934950;425;29750;131;83;30628;160;138;41445;161;137;34274;55;33691;49;32030;32
5789453;5934950;426;29787;131;83;28562;160;139;41481;161;137;34311;56;33868;49;32207;32
5789454;5934950;427;29874;131;83;28562;160;140;41568;163;147;45602;56;34132;49;32470;32
5789455;5934950;429;30050;126;80;29292;164;143;41744;167;141;34574;56;34352;50;32691;32
5789456;5934950;419;29360;126;80;29292;163;130;36573;164;118;42980;58;36567;52;36684;36
5791353;5934950;431;30148;124;78;28915;109;92;41249;120;90;34079;50;32128;45;32243;28
5791354;5934950;427;29916;119;75;27708;107;89;41017;120;86;33847;52;32719;47;32834;29
5791355;5934950;421;29439;119;75;27621;101;84;40678;114;82;33508;51;32900;46;33015;29
5791356;5934950;421;29501;119;75;27569;107;89;41026;120;87;33856;52;33525;47;33640;29
5791357;5934950;423;29588;120;76;27998;109;92;41095;120;89;33924;52;33639;47;33754;29
5791358;5934950;423;29639;120;76;27998;157;137;41334;159;135;34163;52;33185;47;31524;29
5791359;5934950;421;29441;120;76;27998;149;134;41136;149;132;33965;55;33509;49;31847;32
5791360;5934950;421;29496;131;83;28562;153;135;41190;153;133;34020;55;33877;49;32216;32
5791361;5934950;426;29849;126;80;29292;160;140;41544;161;138;34373;55;34231;49;32570;32
5791362;5934950;431;30160;126;80;29292;164;144;41855;167;142;34684;56;34539;49;32878;32
5791363;5934950;419;29355;126;80;29292;163;130;36568;164;118;42975;58;36463;52;36579;36
5793258;5934950;436;30534;122;77;28665;119;98;41635;126;95;34465;52;33392;47;33507;30
5793259;5934950;432;30234;122;77;28609;113;94;41335;120;91;34164;52;33232;47;33348;29
5793260;5934950;432;30268;121;76;28195;113;94;41370;120;92;34199;52;33196;47;33311;29
5793261;5934950;419;29312;118;75;27355;107;88;40814;114;85;33644;52;32977;47;33092;29
5793262;5934950;417;29207;118;75;27398;107;88;40812;114;85;33642;52;33402;47;33517;29
5793263;5934950;418;29255;118;75;27398;114;93;40395;120;90;33224;52;34508;47;34623;29
5793264;5934950;417;29186;117;74;27109;149;130;40880;147;129;33710;55;33129;48;31468;31
5793265;5934950;418;29226;117;74;27047;149;131;40921;149;129;33750;55;33462;48;31801;31
5793266;5934950;418;29235;122;77;27092;149;131;40930;149;129;33759;55;33659;49;31998;31
5793267;5934950;429;30010;122;77;27092;163;142;41705;167;140;34534;55;34454;49;32793;31
5793268;5934950;434;30408;126;80;29292;172;150;32910;171;146;36937;56;34680;49;33019;32
5793269;5934950;424;29656;126;80;29253;177;140;37249;163;128;43656;58;33493;52;31831;36
5793270;5934950;421;29475;126;80;29253;171;137;37069;163;125;43476;58;36571;52;36778;36
5795164;5934950;437;30609;122;77;28609;120;99;41710;126;96;34540;52;33516;47;33631;30
5795165;5934950;438;30690;122;77;28609;121;100;41792;126;98;34621;52;35293;47;35408;30
5795166;5934950;437;30620;117;74;27085;120;99;41722;126;97;34551;55;35142;50;35257;31
5795167;5934950;414;28986;118;75;27322;107;89;40113;120;86;32942;52;33528;47;33643;29
5795168;5934950;414;28987;117;74;27109;107;89;40114;120;86;32943;54;34089;48;34205;30
5795169;5934950;415;29068;117;74;27109;107;90;40208;120;87;33037;54;34312;48;34427;30
5795170;5934950;413;28916;117;74;27047;150;126;40611;143;124;33440;54;32868;48;31207;30
5795171;5934950;412;28835;117;74;26950;150;125;40530;143;123;33359;55;33169;48;31508;31
5795172;5934950;417;29170;122;77;27092;149;130;40864;147;128;33694;55;33612;49;31950;31
5795173;5934950;420;29398;122;77;27092;149;133;41093;149;132;33922;55;33702;49;32041;31
5795174;5934950;417;29208;122;77;27092;149;131;40902;147;129;33732;55;33336;49;31675;32
5795175;5934950;416;29145;122;77;27092;149;130;40840;147;128;33669;55;33473;49;31812;32
5795176;5934950;422;29512;120;76;26903;171;137;37105;163;125;43512;56;32997;49;31336;32
5797069;5934950;422;29567;122;77;29456;131;98;30420;137;125;36517;-1;-1;-1;-1;-1
5797070;5934950;440;30807;122;77;29456;121;102;41909;126;99;34738;53;33795;48;33910;30
5797071;5934950;442;30924;117;74;27085;121;104;42026;126;101;34855;56;35195;50;35310;31
5797072;5934950;415;29077;117;74;27085;107;90;40204;120;87;33034;55;34911;49;35027;31
5797073;5934950;411;28793;117;74;27085;107;86;39919;114;83;32749;53;34996;48;35111;30
5797074;5934950;410;28675;116;74;26840;101;85;39815;114;82;32644;53;33860;48;33976;30
5797075;5934950;413;28883;117;74;27047;107;88;40024;114;85;32853;54;34193;48;34308;30
5797076;5934950;409;28599;117;74;26950;145;122;40294;139;119;33123;55;32815;49;31154;31
5797077;5934950;410;28726;117;74;26950;145;124;40420;141;121;33250;55;33248;48;31586;31
5797078;5934950;415;29060;122;77;27092;150;128;40754;143;126;33584;55;33785;49;32124;31
5797079;5934950;414;28967;122;77;27092;150;127;40661;143;124;33491;55;33621;49;31960;31
5797080;5934950;414;29012;122;77;27092;150;128;40706;143;125;33536;55;32832;49;31171;32
5797081;5934950;414;28998;122;77;27092;150;128;40692;143;125;33522;55;33452;49;31791;32
5797082;5934950;391;27370;120;76;26903;154;136;36969;155;124;43376;56;32984;49;31323;32
5798974;5934950;403;28194;118;75;28025;116;78;29048;119;104;30492;46;29938;41;30054;25
5798975;5934950;445;31167;124;79;29302;124;107;42269;139;104;35098;53;34142;48;34257;31
5798976;5934950;445;31162;124;79;29302;124;107;42263;139;104;35093;53;34030;48;34145;30
5798977;5934950;445;31169;117;74;27085;124;107;42270;139;104;35100;55;35235;49;35350;31
5798978;5934950;409;28608;115;73;26509;107;87;39743;114;85;32572;55;34706;49;34821;31
5798979;5934950;406;28431;115;73;26399;104;85;39566;114;82;32395;55;35064;50;35179;31
5798980;5934950;406;28431;115;73;26518;104;85;39566;114;82;32395;54;34224;48;34339;30
5798981;5934950;410;28703;116;74;26818;107;89;39838;120;86;32667;55;34612;49;34727;31
5798982;5934950;406;28431;117;74;26950;140;119;40126;135;117;32955;55;32676;49;31015;31
5798983;5934950;404;28306;117;74;26950;140;118;40000;133;115;32830;54;32616;48;30955;30
5798984;5934950;404;28299;119;76;26360;138;118;39994;133;115;32823;54;32607;48;30946;30
5798985;5934950;409;28664;119;76;26360;145;123;40358;139;120;33188;54;32499;48;30838;31
5798986;5934950;408;28526;122;77;27092;140;121;40220;137;118;33050;54;32765;48;31104;31
5798987;5934950;411;28782;122;77;27092;146;124;40476;143;122;33306;55;33225;49;31564;32
5798988;5934950;385;26954;118;74;26369;146;136;37034;152;124;43442;55;32459;48;30798;32
5800879;5934950;396;27698;116;74;27688;98;68;28551;108;97;29996;47;29659;42;29774;26
5800880;5934950;400;27977;118;74;28021;104;72;28830;114;101;30274;46;29934;41;30050;25
5800881;5934950;448;31372;118;74;28021;127;110;42474;139;107;35303;53;29563;48;29678;31
5800882;5934950;407;28519;124;79;29302;121;106;40512;131;104;33342;55;36737;49;36852;31
5800883;5934950;408;28555;116;74;26831;125;107;40548;137;104;33377;55;36514;48;36629;31
5800884;5934950;407;28476;115;73;26508;107;86;39635;114;83;32465;54;34523;48;34638;30
5800885;5934950;403;28212;115;73;26497;98;83;39408;114;80;32238;54;34225;48;34341;30
5800886;5934950;401;28064;115;73;26494;101;85;39552;114;82;32381;54;34516;48;34631;30
5800887;5934950;403;28185;116;74;26818;107;88;39825;114;86;32655;54;34601;48;34716;30
5800888;5934950;395;27642;116;73;25607;128;108;39337;129;105;32166;53;31792;47;30131;30
5800889;5934950;401;28046;116;73;25607;135;114;39741;131;111;32570;54;32381;47;30720;30
5800890;5934950;402;28122;116;74;25731;135;115;39817;133;112;32646;54;32294;48;30632;30
5800891;5934950;405;28333;119;75;26303;140;118;40028;135;115;32857;54;32170;47;30509;30
5800892;5934950;404;28270;119;76;26360;138;117;39964;133;114;32794;54;32645;48;30983;31
5800893;5934950;406;28431;119;76;26360;140;119;40126;135;117;32955;54;33186;48;31524;31
5800894;5934950;384;26863;118;74;26369;145;136;39625;147;128;43700;55;32466;48;30804;32
5800895;5934950;380;26623;117;74;26200;141;130;30049;143;125;43460;55;32366;48;30705;31
5802783;5934950;394;27600;116;73;27438;93;67;28453;106;96;29898;47;29656;42;29771;26
5802784;5934950;393;27481;116;73;27438;90;65;28334;106;94;29778;47;29627;42;29742;26
5802785;5934950;397;27759;117;74;28009;99;69;28612;108;98;30057;47;29133;42;29248;26
5802786;5934950;409;28656;118;74;28021;128;108;40649;137;106;33479;55;29315;48;29430;31
5802787;5934950;406;28419;118;74;28021;121;105;40412;131;102;33242;55;36548;48;36663;31
5802788;5934950;403;28221;116;74;26841;121;102;40214;126;99;33044;55;36301;48;36416;31
5802789;5934950;403;28222;116;74;26841;121;102;40215;126;99;33044;55;34764;49;34879;31
5802790;5934950;404;28290;116;74;26891;107;86;39658;114;83;32487;55;34286;49;34401;31
5802791;5934950;397;27792;113;71;25920;104;85;39015;114;82;31845;54;34559;47;34674;30
5802792;5934950;400;28028;113;71;25919;107;88;39252;114;86;32081;54;34862;48;34977;31
5802793;5934950;392;27414;116;73;25607;121;105;39109;123;102;31938;53;31733;47;30072;30
5802794;5934950;396;27750;116;73;25607;128;110;39444;129;107;32274;54;32018;47;30357;30
5802795;5934950;396;27750;116;74;25731;128;110;39445;129;107;32274;54;32019;47;30358;30
5802796;5934950;398;27864;119;75;26290;128;111;39559;129;109;32388;54;32215;47;30554;30
5802797;5934950;403;28225;119;76;26345;135;117;39920;133;114;32749;54;32536;48;30875;31
5802798;5934950;406;28400;118;74;26017;140;119;40094;135;116;32924;54;32279;48;30617;31
5802799;5934950;383;26780;115;73;25782;137;125;29732;137;119;31924;54;31779;47;30118;31
5802800;5934950;379;26530;116;73;25880;137;124;29652;135;118;31844;54;31947;47;30286;31
5802801;5934950;377;26365;116;74;26050;141;130;30020;143;124;32212;54;32306;48;30645;31
5804689;5934950;392;27434;117;74;27344;86;64;28287;100;85;29135;48;29348;43;29463;26
5804690;5934950;389;27263;115;73;27119;85;62;28116;103;91;29561;47;29339;42;29454;26
5804691;5934950;392;27464;120;76;27251;98;69;28641;106;96;28459;45;29323;41;29438;24
5804692;5934950;395;27656;122;77;27161;104;72;28833;108;99;28651;47;29762;43;29877;26
5804693;5934950;406;28420;122;77;27161;121;105;40413;131;102;33242;54;36612;48;36727;31
5804694;5934950;400;27981;117;74;27019;121;99;39974;126;96;32803;54;36218;48;36333;31
5804695;5934950;399;27907;117;74;27019;121;98;39900;125;95;32729;55;34850;49;34966;31
5804696;5934950;395;27631;112;71;25641;98;83;38880;114;80;31710;54;35299;47;35415;30
5804697;5934950;394;27562;112;71;25679;98;82;38786;114;79;31615;53;34895;47;35010;30
5804698;5934950;401;28090;114;72;26277;107;89;39314;120;86;32143;55;34963;48;35078;31
5804699;5934950;388;27192;115;73;25365;121;102;38887;121;99;31716;53;31449;47;29788;30
5804700;5934950;388;27151;114;72;25232;121;101;38845;121;98;31675;53;31389;46;29728;30
5804701;5934950;391;27401;116;74;25716;121;105;39095;123;102;31925;53;31778;47;30117;30
5804702;5934950;392;27464;114;72;25367;121;106;39159;123;103;31988;54;31597;47;29936;30
5804703;5934950;394;27614;118;74;26017;128;108;39308;129;105;32138;54;31771;48;30110;31
5804704;5934950;397;27762;118;74;26017;128;110;39457;129;107;32286;54;32171;48;30509;31
5804705;5934950;385;26954;118;74;26017;133;122;29487;131;116;31679;54;31593;48;29932;31
5804706;5934950;384;26864;115;73;25776;133;121;29448;131;115;31640;54;31882;47;30221;31
5804707;5934950;387;27087;116;74;26050;137;125;29722;137;119;31914;54;32395;48;30734;31
5806593;5934950;392;27449;117;74;27437;81;65;28302;96;79;28697;48;29444;43;29560;26
5806594;5934950;387;27079;115;73;27030;84;59;27932;100;84;29055;47;29097;42;29213;26
5806595;5934950;386;27046;114;72;26928;85;59;27899;103;88;29343;46;28979;41;29095;25
5806596;5934950;389;27230;120;76;27251;90;66;28407;103;93;28225;45;28706;41;28821;24
5806597;5934950;394;27605;122;77;27161;99;71;28782;108;98;28600;49;29615;44;29731;27
5806598;5934950;399;27916;120;76;26659;112;79;29093;115;103;28911;48;29847;43;29963;27
5806599;5934950;397;27817;113;71;25712;121;96;39810;125;94;32640;54;35969;48;36084;30
5806600;5934950;394;27590;113;71;25712;114;93;39583;120;90;32412;54;35826;47;35941;30
5806601;5934950;391;27391;112;71;25641;101;85;38993;114;82;31822;53;35221;47;35336;30
5806602;5934950;395;27673;113;71;25876;98;84;38922;114;81;31752;54;35033;47;35149;30
5806603;5934950;397;27821;113;72;25919;107;86;39071;114;83;31900;54;31395;47;29734;30
5806604;5934950;388;27188;113;72;25084;121;102;38883;121;99;31712;52;31332;46;29671;29
5806605;5934950;384;26875;113;72;25084;121;97;38570;118;95;31399;53;31195;46;29534;30
5806606;5934950;387;27062;114;72;25358;121;100;38757;121;97;31586;53;31255;46;29594;30
5806607;5934950;389;27245;114;72;25364;121;103;38940;121;100;31769;53;31618;46;29956;30
5806608;5934950;394;27565;115;73;25582;125;107;39260;129;104;32089;53;31962;46;30301;30
5806609;5934950;398;27886;118;74;26017;131;112;39580;129;109;32410;54;32143;48;30482;31
5806610;5934950;382;26727;113;71;25127;129;117;29132;131;111;31324;53;31330;46;29669;30
5806611;5934950;384;26887;113;71;25127;133;119;29292;131;113;31484;53;31735;46;30074;30
5806612;5934950;376;26354;114;72;25341;137;123;29538;133;117;31730;53;31885;47;30224;30
5806613;5934950;365;25574;120;76;27075;164;147;37227;147;126;34587;56;33184;50;31523;33
5808496;5934950;393;27506;117;74;27432;80;68;28332;88;74;28332;48;29375;44;29490;27
5808497;5934950;397;27776;118;75;27743;86;69;28629;98;84;29049;49;29823;44;29938;27
5808498;5934950;395;27672;119;75;27613;88;68;28525;100;86;29170;48;29613;43;29728;27
5808499;5934950;383;26831;114;72;26892;85;60;28008;103;87;27826;46;28838;42;28953;25
5808500;5934950;387;27122;128;81;27082;90;64;28299;103;91;28117;48;28411;43;28526;27
5808501;5934950;399;27956;131;83;27237;116;79;29133;115;103;28951;48;29925;44;30040;27
5808502;5934950;400;27968;120;76;26659;116;80;29145;115;103;28963;48;30123;44;30238;27
5808503;5934950;399;27915;118;75;26563;121;98;39908;125;95;32738;48;36097;44;36212;27
5808504;5934950;394;27603;113;71;25712;114;93;39596;120;90;32426;54;35717;47;35832;30
5808505;5934950;389;27224;111;70;25362;107;88;39217;114;85;32046;53;35396;46;35511;30
5808506;5934950;388;27138;111;70;25293;107;88;39205;114;85;32034;53;31365;46;29703;30
5808507;5934950;385;26920;113;72;25138;121;95;38422;116;92;31252;54;31169;47;29507;30
5808508;5934950;382;26735;112;71;24851;109;92;38237;116;90;31067;52;30870;46;29208;29
5808509;5934950;381;26678;111;71;24744;114;94;38373;116;92;31202;52;30945;46;29284;29
5808510;5934950;385;26980;112;71;24854;121;99;38674;118;96;31504;53;31434;47;29773;30
5808511;5934950;384;26859;115;73;25582;121;97;38553;118;94;31383;53;31835;47;30174;30
5808512;5934950;387;27102;115;73;25582;129;116;29106;131;110;31298;53;32021;46;30360;30
5808513;5934950;384;26902;111;70;24851;127;114;28905;131;108;31097;52;30820;46;29158;30
5808514;5934950;379;26564;113;71;25127;127;112;28820;131;106;31012;52;31080;46;29419;30
5808515;5934950;376;26303;114;72;25341;129;117;29111;131;111;31303;53;31344;47;29683;30
5808516;5934950;373;26126;119;76;25886;133;120;29348;131;114;31540;54;31803;47;30142;31
5808517;5934950;369;25849;119;76;25886;135;117;28600;131;112;30792;54;31989;47;30327;31
5808518;5934950;363;25398;119;76;25886;137;123;28985;137;118;31177;56;33463;50;31802;33
5810399;5934950;389;27242;116;73;27130;81;64;28068;80;70;28068;47;28979;42;29094;26
5810400;5934950;392;27420;117;74;27260;84;66;28246;86;72;28246;49;29405;44;29520;27
5810401;5934950;399;27964;119;75;27821;88;72;28817;103;87;29237;49;29959;44;30074;27
5810402;5934950;379;26510;119;75;27821;83;62;28150;98;83;27505;49;28484;44;28599;27
5810403;5934950;380;26581;116;74;26849;83;63;28164;98;84;27576;45;28812;41;28927;25
5810404;5934950;389;27227;131;83;27237;90;66;28404;103;93;28222;46;28418;42;28533;25
5810405;5934950;400;28013;131;83;27237;116;80;29190;119;104;29008;48;30077;43;30193;27
5810406;5934950;402;28118;118;75;26563;116;82;29295;119;106;29114;49;30172;44;30287;27
5810407;5934950;404;28283;117;74;26381;116;84;29460;125;108;29921;53;31840;47;30179;30
5810408;5934950;393;27538;112;71;25306;109;92;39532;120;90;32361;53;31506;46;29845;30
5810409;5934950;385;26927;110;70;25167;101;85;38176;114;82;31006;53;31130;46;29469;29
5810410;5934950;382;26737;110;69;24880;98;82;37987;114;79;30816;52;30952;46;29291;29
5810411;5934950;386;26991;110;69;24901;121;96;38494;118;93;31323;52;31117;46;29455;29
5810412;5934950;378;26442;111;70;24777;107;88;37944;110;86;30774;52;30812;46;29151;29
5810413;5934950;375;26285;109;69;24348;107;89;37979;113;86;32814;52;30599;46;28938;29
5810414;5934950;378;26456;111;70;24666;107;91;38151;113;89;30980;52;30862;46;29201;29
5810415;5934950;384;26864;111;70;24666;121;97;38558;118;94;31388;52;31178;46;29517;30
5810416;5934950;379;26546;115;73;25582;122;108;28550;125;102;30742;52;30607;46;28946;29
5810417;5934950;379;26514;111;70;24851;122;108;28518;123;102;30710;52;30686;46;29025;29
5810418;5934950;382;26772;111;70;24851;127;112;28776;131;106;30968;53;31116;46;29455;30
5810419;5934950;377;26405;113;71;25301;133;119;29310;131;113;31502;53;31468;47;29807;30
5810420;5934950;372;26053;119;76;25886;135;119;28702;131;114;30894;54;31871;47;30210;31
5810421;5934950;367;25657;119;76;25886;135;117;28588;131;112;30780;54;31978;47;30317;31
5810422;5934950;365;25519;119;76;25886;135;121;28830;131;116;31022;51;33298;45;31637;30
5810423;5934950;359;25099;112;71;25137;151;136;32791;139;119;34112;51;29579;45;29694;30
5810457;5934950;288;20145;93;59;20741;86;76;22956;82;68;22956;37;26397;33;26514;22
5810458;5934950;284;19860;91;58;19938;85;74;22820;82;66;22820;37;26952;33;27068;22
5810462;5934950;279;19535;90;57;19942;74;67;29338;76;64;29338;37;23273;32;22888;22
5810463;5934950;279;19530;90;57;19866;68;64;29115;70;61;29115;37;23345;32;22960;22
5810464;5934950;280;19575;90;57;19903;69;61;22193;71;64;29317;36;25886;32;26006;22
5812300;5934950;383;26808;114;72;26732;78;62;27634;72;59;28277;47;28586;42;28702;26
5812301;5934950;386;27039;115;73;26935;79;61;27865;80;67;27865;47;29064;42;29179;26
5812302;5934950;391;27346;116;73;27076;84;65;28172;83;71;28172;47;29490;42;29606;26
5812303;5934950;379;26522;119;75;27821;86;71;28722;98;83;27517;45;30024;41;30139;25
5812304;5934950;375;26268;116;74;26849;85;67;28476;96;79;27264;45;28255;41;28370;25
5812305;5934950;376;26319;116;74;26849;85;68;28533;96;80;27314;44;27823;40;27938;24
5812306;5934950;378;26432;116;73;26629;85;71;27300;98;81;27427;47;28681;42;28796;26
5812307;5934950;380;26570;115;73;26526;90;77;27565;98;83;27565;47;28559;42;28674;26
5812308;5934950;384;26892;115;73;26026;107;95;28778;108;101;28778;49;29775;45;29890;28
5812309;5934950;384;26904;117;74;26381;110;94;28664;114;101;28791;53;31773;47;30112;30
5812310;5934950;387;27101;113;71;25391;115;97;28861;115;104;28988;53;31580;47;29919;30
5812311;5934950;384;26873;113;71;25367;101;84;38122;114;81;30952;52;31134;46;29473;29
5812312;5934950;380;26574;109;69;24768;98;80;37879;112;78;30708;52;30882;45;29221;29
5812313;5934950;377;26402;109;69;24556;98;83;38093;110;81;30922;52;30592;45;28931;29
5812314;5934950;376;26330;109;69;24529;101;84;37651;108;81;32486;52;30609;45;28948;29
5812315;5934950;372;26026;108;69;24193;104;87;37835;108;84;30664;51;30306;45;28645;29
5812316;5934950;375;26228;110;69;24410;107;89;37526;113;88;32361;51;30677;45;29015;29
5812317;5934950;378;26474;110;69;24410;114;93;37772;113;91;32607;51;31084;45;29423;29
5812318;5934950;377;26410;110;69;24410;122;107;28414;119;101;30606;51;30465;45;28804;29
5812319;5934950;375;26263;111;70;24851;117;104;28267;119;98;30459;51;30696;45;29034;29
5812320;5934950;387;27106;113;71;25301;129;116;29109;131;110;31301;53;31185;47;29524;30
5812321;5934950;388;27128;113;71;25301;129;117;29131;131;111;31323;54;31553;47;29892;30
5812322;5934950;374;26207;113;71;25301;131;110;28057;131;105;30249;54;31980;47;30319;30
5812323;5934950;373;26142;119;76;25886;132;113;28314;131;108;30506;54;31327;47;29665;30
5812324;5934950;371;25952;116;73;25383;135;122;28907;133;117;31099;51;29768;45;29883;30
5812325;5934950;360;25198;116;73;25383;151;136;33676;139;117;33180;51;29586;45;29702;30
5812353;5934950;293;20524;88;56;20507;66;53;24681;70;50;24681;38;24921;34;25037;21
5812354;5934950;296;20729;89;56;20805;67;51;24887;73;53;24887;38;25140;34;25257;22
5812355;5934950;304;21281;91;58;21383;71;60;25463;79;62;25463;38;25278;34;25394;22
5812356;5934950;302;21163;91;58;21380;69;58;25323;76;60;25323;37;25699;33;25816;22
5812358;5934950;292;20406;92;58;21028;95;88;30078;96;81;23893;37;26379;33;26496;22
5812359;5934950;289;20204;90;57;19677;94;85;29876;91;78;23691;38;26408;34;26525;23
5812360;5934950;284;19869;90;57;19728;91;80;29541;87;73;23356;38;27358;34;27474;23
5812361;5934950;282;19730;92;58;19958;87;76;29232;81;73;29232;38;27330;34;27446;22
5812362;5934950;278;19457;89;57;19627;81;67;21625;79;66;28764;37;23299;32;22914;22
5812363;5934950;276;19340;89;57;19606;76;65;21512;79;65;28648;37;23229;32;22844;22
5812364;5934950;276;19297;89;56;19574;72;63;28623;73;60;28623;37;23128;32;22742;21
5812365;5934950;277;19393;89;56;19579;72;64;28730;73;61;28730;37;23471;32;23085;21
5812366;5934950;276;19300;89;56;19705;72;62;22288;74;66;22624;37;26098;33;26218;22
5814173;5934950;494;34569;150;95;34914;114;89;35580;124;89;35580;64;39802;56;39906;37
5814174;5934950;504;35248;153;97;35535;119;98;36259;130;98;36259;64;40442;56;40546;37
5814175;5934950;505;35339;153;97;35535;119;100;36351;130;100;36351;65;38944;57;39048;37
5814176;5934950;474;33187;139;88;33573;152;137;38420;155;129;38420;62;37330;54;37434;35
5814201;5934950;380;26622;114;72;26590;75;55;27448;72;56;28090;46;28606;42;28721;25
5814202;5934950;384;26871;114;72;26773;78;63;27697;72;60;28340;47;28267;42;28382;26
5814203;5934950;391;27363;112;71;26164;84;66;28189;83;72;28189;46;29200;41;29315;25
5814204;5934950;376;26313;112;71;26164;85;70;27181;96;80;27308;46;28288;41;28403;25
5814205;5934950;372;26044;111;70;25791;81;66;26912;96;76;27039;45;27921;40;28036;24
5814206;5934950;372;26041;116;73;26731;81;66;26910;96;76;27036;44;27676;40;27791;24
5814207;5934950;374;26188;115;73;26526;83;68;27057;96;78;27183;46;28314;41;28429;25
5814208;5934950;376;26351;113;72;26209;85;70;27219;96;80;27346;47;28450;42;28565;26
5814209;5934950;382;26744;115;73;26026;107;93;28631;108;99;28631;49;29602;44;29717;27
5814210;5934950;381;26681;115;73;26026;106;92;28567;108;98;28567;49;29594;44;29709;27
5814211;5934950;384;26897;113;71;25391;107;95;28784;108;101;28784;53;31823;47;30162;30
5814212;5934950;385;26954;110;70;25017;104;85;38203;114;82;31032;53;31294;46;29633;29
5814213;5934950;380;26608;110;70;25017;104;85;38231;112;83;31060;52;31214;46;29553;29
5814214;5934950;375;26256;108;68;24324;98;82;37509;110;79;32344;51;30463;45;28802;29
5814215;5934950;373;26118;108;68;24223;98;80;37371;108;77;30201;51;30503;45;28841;28
5814216;5934950;369;25858;108;69;24511;101;84;37156;108;82;29986;52;30180;46;28519;29
5814217;5934950;370;25879;110;69;24410;101;84;37178;108;83;30007;51;30136;45;28474;29
5814218;5934950;371;25946;110;69;24410;101;85;37245;110;84;30074;51;30772;45;29110;29
5814219;5934950;374;26206;107;68;23819;112;104;28209;119;98;30401;51;30375;45;28714;29
5814220;5934950;372;26022;107;68;23819;111;101;28025;119;95;30217;51;30456;45;28794;29
5814221;5934950;391;27372;113;71;25301;133;120;29375;131;114;31567;51;31535;45;29874;29
5814222;5934950;391;27391;113;71;25301;133;121;29395;131;115;31587;54;31724;47;30063;30
5814223;5934950;377;26391;121;77;25098;127;106;27838;123;101;30030;54;31247;47;29586;30
5814224;5934950;376;26345;121;77;25098;126;106;27792;119;101;29984;53;31336;47;29675;31
5814225;5934950;363;25443;121;77;25115;151;136;33671;139;117;33175;54;29818;48;29933;32
5814226;5934950;360;25209;116;73;25383;148;131;28261;135;114;32941;54;29643;48;29758;32
5814227;5934950;356;24894;116;73;25383;141;127;27946;133;109;32626;51;29804;45;29919;30
5814253;5934950;286;20010;86;54;19918;67;54;25048;76;56;25048;38;24969;34;25086;21
5814254;5934950;283;19796;88;56;20507;83;70;21844;86;63;21507;38;25183;34;25300;21
5814255;5934950;282;19743;89;57;20868;82;70;21790;81;63;21454;38;25358;34;25475;22
5814256;5934950;306;21442;92;58;21392;75;62;25624;85;64;25624;38;25760;34;25877;23
5814257;5934950;313;21888;95;60;21992;83;68;26048;91;70;26048;38;26243;34;26360;23
5814258;5934950;308;21590;93;59;21726;78;64;25750;85;66;25750;38;26085;34;26202;22
5814259;5934950;312;21811;94;60;21858;79;67;25971;91;69;25971;38;26355;34;26472;23
5814260;5934950;288;20181;90;57;19677;93;85;29853;89;78;23668;38;22252;34;22240;23
5814261;5934950;285;19926;90;57;19677;92;81;29598;87;74;23413;38;27552;33;27669;23
5814262;5934950;282;19725;88;56;19439;85;73;29032;80;70;29032;38;27426;33;27543;22
5814263;5934950;280;19612;88;56;19325;84;72;28920;79;69;28920;37;27685;33;22983;22
5814264;5934950;274;19197;89;56;19486;77;66;28502;77;63;28502;37;22979;32;22593;21
5814265;5934950;270;18906;88;56;19277;72;62;28252;74;59;28252;36;22708;31;22323;21
5814266;5934950;269;18855;87;55;19184;77;67;28602;80;64;28602;37;23172;32;22787;21
5814267;5934950;271;18986;87;55;19275;75;65;22654;78;71;22676;36;22597;31;22211;21
