from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5797078;5975376;405;28329;125;79;28447;134;110;29574;132;117;33608;64;31174;57;29429;33
5797079;5975376;403;28236;125;79;28447;134;108;29481;132;115;33515;64;31010;57;29265;33
5797080;5975376;404;28281;125;79;28447;134;109;29526;132;116;33560;64;30221;57;28476;33
5797081;5975376;404;28267;125;79;28447;134;109;29512;132;116;33546;64;30841;57;29096;33
5797082;5975376;401;28060;122;77;28257;137;117;44220;143;128;43843;65;30373;58;28628;34
5798974;5975376;392;27464;113;71;27403;110;65;26608;110;93;28036;53;27327;48;27359;26
5798975;5975376;435;30436;126;80;30656;110;88;31089;130;96;31089;61;31531;54;31562;32
5798976;5975376;435;30431;126;80;30656;110;88;31083;130;96;31083;60;31418;54;31450;32
5798977;5975376;435;30438;120;76;28439;110;88;31090;130;96;31090;62;32624;55;32655;32
5798978;5975376;398;27877;117;74;27863;92;69;28562;106;77;28562;62;32095;55;32126;32
5798979;5975376;396;27700;117;74;27753;89;66;28386;106;74;28386;63;32453;56;32484;33
5798980;5975376;396;27700;117;74;27872;89;66;28386;106;74;28386;61;31613;54;31644;31
5798981;5975376;400;27972;118;75;28172;92;70;28657;112;78;28657;62;32001;55;32032;32
5798982;5975376;396;27701;119;75;28304;124;101;28946;126;109;28946;62;30065;55;28320;32
5798983;5975376;394;27575;119;75;28304;124;99;28820;124;106;32854;63;30005;56;28260;32
5798984;5975376;394;27568;122;77;27714;122;99;28813;124;106;32847;63;29996;56;28251;32
5798985;5975376;399;27933;122;77;27714;129;104;29178;130;111;33212;63;29888;56;28143;32
5798986;5975376;397;27795;125;79;28447;124;102;29040;129;109;33074;63;30154;56;28409;32
5798987;5975376;401;28051;125;79;28447;129;106;29296;132;113;33330;64;30614;57;28869;33
5798988;5975376;395;27645;120;76;27723;132;118;44285;138;124;27702;64;29848;57;28103;33
5800879;5975376;385;26967;112;71;27065;95;66;26483;101;86;27539;54;27048;48;27079;27
5800880;5975376;389;27246;113;71;27399;101;70;26762;106;90;27818;53;27323;48;27355;26
5800881;5975376;438;30641;113;71;27399;112;91;31293;130;99;31293;61;26951;54;26983;32
5800882;5975376;397;27788;126;80;30656;106;88;29332;123;96;29332;64;34126;57;34157;33
5800883;5975376;397;27824;119;75;28186;111;88;29368;129;96;29368;64;33903;57;33934;32
5800884;5975376;396;27746;117;74;27863;92;67;28455;106;75;28455;61;31911;55;31943;32
5800885;5975376;393;27482;117;74;27851;84;64;28228;106;72;28228;61;31614;54;31646;31
5800886;5975376;390;27333;117;74;27849;86;66;28372;106;74;28372;61;31905;54;31936;31
5800887;5975376;392;27454;118;75;28172;92;70;28645;106;78;28645;61;31989;54;32021;31
5800888;5975376;384;26912;118;75;26962;113;90;28157;117;96;32191;62;29181;55;27436;31
5800889;5975376;390;27316;118;75;26962;120;95;28561;120;102;32594;63;29770;56;28025;32
5800890;5975376;391;27391;119;75;27085;120;96;28637;122;103;32670;63;29682;56;27937;32
5800891;5975376;394;27602;121;77;27657;124;99;28848;126;107;28848;63;29559;56;27814;32
5800892;5975376;393;27539;122;77;27714;122;98;28784;122;105;32818;63;30033;56;28288;32
5800893;5975376;396;27701;122;77;27714;124;101;28946;126;109;28946;63;30574;56;28829;32
5800894;5975376;394;27554;120;76;27723;130;117;28445;131;123;27611;64;29854;57;28110;33
5800895;5975376;390;27314;119;75;27555;128;114;28205;130;119;27372;63;29755;57;28010;33
5802783;5975376;384;26869;111;70;26815;90;64;26385;100;85;27441;54;27045;48;27076;27
5802784;5975376;382;26750;111;70;26815;87;63;26266;100;83;27322;54;27016;48;27047;27
5802785;5975376;386;27028;113;71;27387;97;67;26544;101;87;27601;54;26522;48;26553;27
5802786;5975376;399;27926;113;71;27399;113;90;29469;129;98;29469;64;26704;57;26735;33
5802787;5975376;396;27688;113;71;27399;106;86;29232;123;94;29232;64;33937;57;33968;32
5802788;5975376;393;27490;119;75;28195;106;83;29034;118;91;29034;64;33690;57;33721;32
5802789;5975376;393;27491;119;75;28195;106;83;29034;118;91;29034;62;32152;55;32184;32
5802790;5975376;394;27560;119;75;28246;92;67;28477;106;75;28477;62;31675;55;31706;32
5802791;5975376;387;27061;115;73;27274;89;66;27835;106;74;27835;61;31948;55;31979;31
5802792;5975376;390;27297;115;73;27274;92;70;28071;106;78;28071;62;32250;55;32282;32
5802793;5975376;381;26684;118;75;26962;106;86;27929;113;93;31963;62;29122;55;27377;31
5802794;5975376;386;27019;118;75;26962;113;91;28264;119;98;32298;62;29407;56;27662;31
5802795;5975376;386;27020;119;75;27085;113;91;28265;119;98;32298;63;29408;56;27663;32
5802796;5975376;388;27133;121;77;27644;113;93;28378;119;100;32412;63;29604;56;27859;32
5802797;5975376;393;27494;122;77;27699;120;98;28740;122;105;32774;63;29925;56;28180;32
5802798;5975376;395;27669;120;76;27371;124;100;28914;126;108;28914;63;29667;56;27922;32
5802799;5975376;386;26997;117;74;27136;123;109;27888;125;115;27054;62;29168;56;27423;32
5802800;5975376;385;26918;118;75;27234;123;108;27809;122;114;26975;63;29336;56;27591;32
5802801;5975376;390;27286;119;75;27404;128;113;28177;130;119;27343;63;29695;56;27950;32
5804689;5975376;381;26703;112;71;26722;83;62;26219;92;74;26678;55;26736;49;26768;27
5804690;5975376;379;26532;111;70;26496;82;60;26048;96;80;27104;54;26728;48;26759;27
5804691;5975376;382;26733;115;73;26707;95;67;26573;100;85;26003;52;26711;47;26743;26
5804692;5975376;385;26925;117;74;26796;101;70;26765;101;88;26195;55;27151;49;27182;27
5804693;5975376;396;27689;117;74;26796;106;86;29233;123;94;29233;63;34001;56;34032;32
5804694;5975376;389;27250;119;75;28374;106;80;28794;118;88;28794;63;33606;56;33638;32
5804695;5975376;388;27176;119;75;28374;106;79;28720;117;87;28720;62;32239;55;32271;32
5804696;5975376;384;26900;114;72;26995;84;64;27700;106;72;27700;63;32688;56;32720;31
5804697;5975376;383;26832;115;73;27034;84;63;27605;106;71;27605;62;32284;55;32315;31
5804698;5975376;391;27360;116;74;27632;92;70;28134;112;78;28134;62;32352;55;32383;32
5804699;5975376;378;26462;117;74;26719;106;83;27707;110;90;31741;62;28838;55;27093;31
5804700;5975376;377;26420;116;74;26587;106;82;27665;110;89;31699;61;28778;55;27033;31
5804701;5975376;381;26670;118;75;27070;106;86;27915;113;93;31949;62;29167;55;27422;31
5804702;5975376;382;26734;117;74;26721;106;87;27979;113;94;32013;63;28986;56;27241;32
5804703;5975376;384;26883;120;76;27371;113;89;28128;117;96;32162;63;29160;56;27415;32
5804704;5975376;386;27031;120;76;27371;113;91;28276;119;98;32310;63;29559;56;27814;32
5804705;5975376;382;26753;120;76;27371;120;106;27644;122;111;26810;63;28982;56;27237;32
5804706;5975376;382;26714;117;74;27130;120;105;27604;122;111;26771;62;29271;56;27526;32
5804707;5975376;386;26988;119;75;27404;123;109;27878;125;115;27045;63;29784;56;28039;32
5806593;5975376;382;26718;112;71;26814;77;62;26234;90;68;26240;55;26833;49;26865;27
5806594;5975376;376;26348;110;70;26407;81;57;25864;92;73;26599;54;26486;48;26518;27
5806595;5975376;376;26315;109;69;26305;82;56;25831;96;77;26887;53;26368;48;26400;27
5806596;5975376;379;26499;115;73;26707;87;64;26339;96;82;25769;52;26094;47;26126;26
5806597;5975376;384;26874;117;74;26796;97;69;26714;101;87;26144;56;27004;50;27036;29
5806598;5975376;388;27185;115;73;26764;107;66;26654;106;91;26454;55;27236;49;27268;28
5806599;5975376;387;27087;115;73;27067;106;78;28630;117;86;28630;63;33357;56;33389;32
5806600;5975376;384;26859;115;73;27067;99;74;28402;112;82;28402;62;33214;56;33246;31
5806601;5975376;381;26660;114;72;26995;86;66;27813;106;74;27813;62;32609;55;32641;31
5806602;5975376;385;26942;115;73;27230;84;65;27742;106;73;27742;62;32422;55;32454;31
5806603;5975376;387;27091;115;73;27274;92;67;27891;106;75;27891;62;28783;56;27039;31
5806604;5975376;378;26457;116;73;26438;106;83;27702;110;90;31736;61;28721;54;26976;31
5806605;5975376;373;26144;116;73;26438;106;79;27389;108;85;31423;61;28583;55;26839;31
5806606;5975376;376;26332;117;74;26712;106;81;27577;110;88;31610;61;28644;55;26899;31
5806607;5975376;379;26514;117;74;26718;106;84;27759;112;91;31793;62;29006;55;27261;31
5806608;5975376;383;26834;118;75;26937;111;88;28080;117;95;32113;62;29351;55;27606;31
5806609;5975376;388;27155;120;76;27371;115;93;28400;119;100;32434;63;29532;56;27787;32
5806610;5975376;377;26398;115;73;26481;114;101;27288;117;106;26455;62;28719;55;26974;31
5806611;5975376;379;26558;115;73;26481;119;103;27448;120;109;26615;62;29124;55;27379;31
5806612;5975376;383;26804;117;74;26695;122;112;26861;122;112;26861;62;29274;56;27529;32
5806613;5975376;406;28420;122;77;28429;148;131;46321;138;126;35054;65;30572;58;28828;34
5808496;5975376;382;26775;112;71;26810;77;67;26664;78;62;26664;56;26763;50;26795;28
5808497;5975376;386;27045;113;72;27121;83;67;26561;91;73;26592;56;27211;50;27243;28
5808498;5975376;385;26941;114;72;26991;85;65;26457;92;74;26714;55;27002;49;27033;28
5808499;5975376;373;26100;109;69;26269;82;58;25940;96;76;25370;53;26226;48;26258;27
5808500;5975376;377;26391;123;78;27058;87;62;26230;96;80;25660;55;25800;49;25831;28
5808501;5975376;389;27225;126;80;27213;110;66;26694;106;92;26495;56;27313;50;27345;28
5808502;5975376;389;27238;115;73;26764;110;66;26706;106;92;26507;56;27511;50;27543;28
5808503;5975376;388;27184;113;72;26668;106;79;28728;117;87;28728;56;33486;50;33517;28
5808504;5975376;384;26872;115;73;27067;99;75;28416;112;83;28416;62;33106;56;33137;31
5808505;5975376;378;26493;114;72;26716;92;69;28036;106;77;28036;62;32785;55;32816;31
5808506;5975376;377;26407;113;72;26647;92;69;28025;106;77;28025;62;28753;55;27008;31
5808507;5975376;374;26189;116;73;26493;106;76;27242;107;84;31320;62;28557;56;26812;31
5808508;5975376;371;26004;114;72;26205;94;74;27057;107;81;31135;61;28258;54;26513;31
5808509;5975376;371;25948;114;72;26098;99;76;27193;107;83;31226;61;28334;54;26589;31
5808510;5975376;375;26249;114;72;26208;106;80;27494;108;87;31528;62;28823;55;27078;31
5808511;5975376;373;26128;118;75;26937;106;78;27373;108;85;31407;62;29224;55;27479;31
5808512;5975376;377;26371;118;75;26937;114;100;27262;117;106;26429;62;29410;55;27665;31
5808513;5975376;374;26171;113;72;26206;112;97;27061;116;103;26228;61;28208;55;26463;31
5808514;5975376;373;26085;115;73;26481;112;96;26976;114;102;26142;61;28468;55;26724;31
5808515;5975376;377;26377;117;74;26695;114;100;27268;117;106;26434;62;28732;55;26988;32
5808516;5975376;380;26614;122;77;27240;120;104;27504;120;109;26671;62;29192;56;27447;32
5808517;5975376;386;27025;122;77;27240;121;107;27158;121;109;27158;62;29377;56;27632;32
5808518;5975376;392;27410;122;77;27240;122;112;27542;125;112;27542;65;30852;58;29107;34
5810399;5975376;379;26511;111;70;26508;79;63;26400;70;58;26400;54;26367;48;26399;27
5810400;5975376;381;26689;112;71;26638;81;65;26578;77;60;26578;56;26794;50;26826;28
5810401;5975376;389;27233;114;72;27199;85;70;26749;96;75;26781;56;27348;50;27379;28
5810402;5975376;368;25779;114;72;27199;79;60;26082;91;71;25049;56;25873;50;25904;28
5810403;5975376;369;25850;111;71;26227;79;60;26096;91;72;25120;53;26200;47;26232;26
5810404;5975376;379;26496;126;80;27213;87;64;26336;96;82;25766;54;25806;48;25838;27
5810405;5975376;390;27282;126;80;27213;110;67;26751;110;93;26552;55;27466;50;27498;28
5810406;5975376;391;27388;113;72;26668;110;69;26856;110;94;26657;56;27561;50;27592;29
5810407;5975376;394;27552;112;71;26485;110;71;27021;115;97;26822;62;29229;55;27484;31
5810408;5975376;383;26808;115;73;26660;94;74;28351;112;82;28351;62;28894;55;27150;31
5810409;5975376;374;26196;113;71;26521;86;66;26996;106;74;26996;61;28519;55;26774;31
5810410;5975376;372;26007;112;71;26235;84;63;26807;106;71;26807;61;28341;54;26596;30
5810411;5975376;375;26260;112;71;26255;106;77;27314;108;85;31391;61;28505;54;26760;31
5810412;5975376;367;25711;114;72;26132;92;70;26764;104;78;26764;61;28201;54;26456;31
5810413;5975376;365;25554;112;71;25702;92;70;26799;103;77;30833;61;27988;54;26243;30
5810414;5975376;368;25725;113;72;26020;92;73;26971;105;79;31004;61;28251;54;26506;31
5810415;5975376;373;26133;113;72;26020;106;78;27378;108;85;31412;61;28567;55;26822;31
5810416;5975376;369;25815;118;75;26937;109;92;26706;112;98;25873;61;27996;54;26251;31
5810417;5975376;368;25783;113;72;26206;109;92;26674;110;98;25840;61;28075;54;26330;31
5810418;5975376;372;26041;113;72;26206;112;96;26932;114;101;26099;61;28505;55;26760;31
5810419;5975376;380;26576;115;73;26655;119;103;27466;120;109;26633;62;28856;55;27112;31
5810420;5975376;383;26797;122;77;27240;121;108;27260;122;110;27260;62;29260;56;27515;32
5810421;5975376;386;27012;122;77;27240;121;106;27145;121;108;27145;62;29367;56;27622;32
5810422;5975376;389;27255;122;77;27240;122;110;27387;123;112;27387;62;30686;55;28942;34
5810423;5975376;406;28398;129;81;28148;143;124;45846;136;119;34579;62;30067;55;30061;34
5810457;5975376;383;26803;112;71;26643;82;68;27937;80;63;27937;52;29709;46;29742;27
5810458;5975376;379;26518;116;73;26639;79;66;27800;80;61;27800;52;30264;46;30297;27
5810462;5975376;375;26268;120;76;26670;69;60;27593;70;63;33582;56;31690;48;31723;29
5810463;5975376;375;26263;120;76;26594;63;57;27369;65;58;27369;56;31762;48;31795;29
5810464;5975376;376;26304;120;76;26626;62;60;27510;64;60;27510;55;32171;48;32204;30
5812300;5975376;373;26077;109;69;26109;75;57;25966;64;52;25966;54;25975;48;26007;27
5812301;5975376;376;26308;110;70;26313;77;60;26197;70;55;26197;54;26452;48;26484;27
5812302;5975376;380;26615;111;70;26453;81;64;26503;73;59;26503;54;26879;48;26911;27
5812303;5975376;368;25791;114;72;27199;83;68;26654;91;72;25061;52;27413;47;27444;26
5812304;5975376;365;25538;111;71;26227;81;65;26408;90;68;24807;52;25643;47;25675;26
5812305;5975376;366;25588;111;71;26227;81;65;26465;90;69;24858;52;25211;46;25243;25
5812306;5975376;367;25701;111;70;26006;81;69;25232;91;70;24971;54;26069;48;26101;27
5812307;5975376;369;25839;110;70;25903;87;77;25897;91;72;25109;54;25948;48;25979;27
5812308;5975376;374;26161;110;70;26130;102;95;27110;101;90;26322;56;27164;51;27195;29
5812309;5975376;374;26173;112;71;26485;103;81;26225;106;90;26334;62;29162;55;27417;31
5812310;5975376;377;26370;115;73;26745;108;84;26422;106;93;26531;62;28969;55;27224;31
5812311;5975376;373;26142;115;73;26721;86;65;26942;106;73;26942;61;28522;54;26778;31
5812312;5975376;369;25843;112;71;26122;84;62;26699;105;70;26699;61;28271;54;26526;30
5812313;5975376;367;25672;111;70;25910;84;65;26913;104;73;26913;60;27981;54;26236;30
5812314;5975376;366;25599;111;70;25884;86;65;26470;100;73;26470;61;27998;54;26253;30
5812315;5975376;361;25295;111;70;25547;89;68;26655;98;75;30688;60;27695;53;25950;30
5812316;5975376;364;25497;112;71;25764;92;71;26346;101;79;30980;60;28065;54;26320;30
5812317;5975376;368;25743;112;71;25764;99;74;26592;105;83;31226;60;28473;54;26728;30
5812318;5975376;367;25679;112;71;25764;109;90;26570;109;96;25736;60;27854;54;26109;30
5812319;5975376;365;25532;113;72;26206;104;88;26423;107;94;25590;60;28084;54;26340;30
5812320;5975376;377;26375;115;73;26655;114;100;27266;117;106;26432;62;28573;55;26829;31
5812321;5975376;377;26397;115;73;26655;114;101;27288;117;106;26454;62;28942;56;27197;32
5812322;5975376;380;26598;115;73;26655;116;99;26614;115;101;26614;62;29369;56;27624;32
5812323;5975376;384;26855;122;77;27240;118;103;26871;118;105;26871;62;28715;56;26970;32
5812324;5975376;390;27332;132;84;27902;122;111;27464;123;113;27464;62;30256;55;30250;34
5812325;5975376;405;28359;132;84;27902;143;125;46730;136;117;33647;62;30074;55;30068;34
5812353;5975376;361;25272;107;68;25222;67;53;24972;74;54;24972;50;28232;43;28266;25
5812354;5975376;364;25477;108;68;25520;69;55;25178;76;56;25178;50;28452;43;28485;26
5812355;5975376;372;26029;110;70;26098;73;64;25754;80;65;25754;51;28590;45;28623;26
5812356;5975376;370;25911;110;70;26094;70;62;25614;78;63;25614;51;29011;44;29044;26
5812358;5975376;387;27064;111;70;26372;90;82;28333;93;77;28874;51;29691;44;29724;26
5812359;5975376;384;26862;118;75;26378;87;79;28131;87;74;28672;53;29720;46;29753;28
5812360;5975376;379;26527;117;74;26429;84;74;27796;84;69;28336;53;30670;46;30703;28
5812361;5975376;377;26388;118;75;26659;81;70;27486;79;67;28198;53;30642;47;30675;28
5812362;5975376;374;26176;117;74;26328;75;63;27019;76;60;26942;53;31246;46;31280;28
5812363;5975376;372;26063;119;75;26317;71;61;26902;76;58;26828;54;31176;47;31209;28
5812364;5975376;372;26030;119;75;26302;68;56;26878;68;57;26878;55;31419;48;31452;29
5812365;5975376;373;26126;119;75;26307;68;58;26985;68;59;26985;55;31887;48;31920;29
5812366;5975376;372;26029;119;75;26428;63;56;34291;67;62;27605;56;32567;49;32600;30
5814173;5975376;441;30876;132;83;31241;106;83;30808;122;86;30808;72;37191;62;37211;38
5814174;5975376;451;31555;135;86;31861;110;93;31487;128;96;31487;72;37831;62;37851;38
5814175;5975376;452;31646;135;86;31861;110;94;31578;128;97;31578;72;36333;63;36353;38
5814176;5975376;421;29494;121;77;29899;138;124;33648;152;127;33648;69;34718;60;34739;36
5814201;5975376;370;25891;109;69;25968;73;54;25779;64;49;25779;53;25995;48;26026;27
5814202;5975376;373;26140;109;69;26151;75;58;26029;64;53;26029;54;25656;48;25687;27
5814203;5975376;380;26632;107;68;25542;81;65;26521;73;60;26521;53;26589;47;26620;26
5814204;5975376;365;25582;107;68;25542;81;67;25113;90;69;24852;53;25676;47;25708;26
5814205;5975376;362;25313;106;67;25168;77;64;24844;90;65;24582;52;25310;47;25341;26
5814206;5975376;362;25310;111;70;26109;77;64;24841;90;65;24580;51;25065;46;25096;25
5814207;5975376;364;25457;110;70;25903;79;66;24989;90;67;24727;53;25702;47;25734;26
5814208;5975376;366;25620;108;69;25586;81;68;25151;90;69;24890;54;25839;48;25870;27
5814209;5975376;372;26013;110;70;26130;102;93;26962;101;87;26174;56;26991;50;27022;28
5814210;5975376;371;25950;110;70;26130;100;92;26899;101;87;26111;56;26983;50;27015;28
5814211;5975376;374;26166;115;73;26745;102;95;27116;101;90;26328;62;29212;55;27467;31
5814212;5975376;375;26223;112;71;26371;89;66;27023;106;74;27023;61;28683;55;26938;31
5814213;5975376;370;25877;112;71;26371;89;67;27051;105;75;27051;61;28603;54;26858;31
5814214;5975376;365;25526;110;70;25679;84;63;26329;100;71;26329;60;27852;53;26107;30
5814215;5975376;363;25388;110;70;25577;84;61;26191;98;69;26191;60;27891;53;26146;30
5814216;5975376;359;25127;111;70;25865;86;65;25976;97;74;25976;61;27569;54;25824;30
5814217;5975376;359;25148;112;71;25764;86;66;25998;97;75;25998;60;27524;54;25779;30
5814218;5975376;360;25215;112;71;25764;86;67;26065;100;76;26065;60;28160;54;26415;30
5814219;5975376;364;25475;109;69;25174;99;88;26366;105;93;25532;60;27764;54;26019;30
5814220;5975376;361;25291;109;69;25174;98;85;26182;103;91;25348;60;27844;54;26099;30
5814221;5975376;381;26641;115;73;26655;120;104;27532;121;110;26698;60;28923;54;27179;30
5814222;5975376;381;26660;115;73;26655;120;104;27551;122;110;26718;62;29113;56;27368;32
5814223;5975376;377;26379;124;78;26452;113;96;26396;112;98;26396;62;28636;56;26891;32
5814224;5975376;376;26333;124;78;26452;113;95;26349;110;97;26349;62;28725;56;26980;33
5814225;5975376;405;28354;123;78;26470;143;125;46725;136;117;33642;63;30305;56;30299;33
5814226;5975376;402;28120;132;84;27902;140;122;46491;134;114;33408;63;30131;56;30125;33
5814227;5975376;397;27805;132;84;27902;132;117;46176;128;109;33093;62;29996;55;29990;34
5814253;5975376;354;24758;105;66;24633;69;58;25339;78;59;25339;49;28281;43;28314;25
5814254;5975376;356;24950;107;68;25222;81;63;26824;84;62;26824;50;28495;43;28528;25
5814255;5975376;356;24897;108;69;25583;79;62;26771;78;61;26771;50;28670;43;28703;26
5814256;5975376;374;26190;110;70;26107;77;66;25915;85;67;25915;52;29072;45;29105;27
5814257;5975376;381;26636;114;72;26707;84;72;26339;93;73;26339;52;29555;45;29588;27
5814258;5975376;376;26338;112;71;26441;80;68;26041;85;69;26041;51;29397;45;29430;27
5814259;5975376;379;26559;113;72;26573;82;71;26262;93;72;26262;52;29667;45;29700;27
5814260;5975376;383;26839;118;75;26378;87;79;28108;86;74;28648;53;32093;46;32126;28
5814261;5975376;380;26584;118;75;26378;85;75;27852;84;70;28393;54;30864;47;30897;28
5814262;5975376;378;26444;118;75;26140;79;67;27287;78;63;27210;53;30738;46;30771;28
5814263;5975376;376;26331;118;75;26026;78;65;27174;77;62;27097;54;30997;47;31030;28
5814264;5975376;370;25902;119;75;26197;70;59;26757;74;59;26935;54;31054;47;31087;28
5814265;5975376;366;25639;118;74;26005;65;54;35480;70;57;26507;54;31291;47;31324;28
