from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5793261;5961860;390;27272;119;76;27740;106;83;33091;122;93;37750;50;31956;45;31956;28
5793262;5961860;388;27168;119;76;27782;106;83;33089;122;93;37748;51;32381;45;32381;28
5793263;5961860;389;27216;119;76;27782;113;88;32672;127;98;37331;51;33487;46;33487;28
5793264;5961860;388;27147;118;75;27494;149;126;33157;148;132;37191;55;32109;49;30333;30
5793265;5961860;388;27187;118;75;27432;149;126;33197;150;133;37231;55;32442;49;30665;30
5793266;5961860;389;27196;124;78;27477;149;126;33206;150;133;37240;55;32639;50;30862;31
5793267;5961860;400;27971;124;78;27477;161;137;33981;169;142;38641;55;33434;50;31657;31
5793268;5961860;405;28368;141;89;31040;171;153;39038;175;148;39038;56;33660;50;31883;31
5793269;5961860;435;30466;138;88;30560;183;139;52687;180;145;50588;61;32472;56;30696;37
5793270;5961860;433;30285;138;88;30560;176;137;52506;180;142;50408;61;35361;56;33585;37
5795164;5961860;404;28313;123;78;28520;118;94;33987;133;104;38646;51;32496;46;32496;29
5795165;5961860;406;28394;123;78;28520;120;96;34068;133;105;38728;51;34272;46;34272;29
5795166;5961860;405;28324;119;75;27470;118;95;33998;133;104;38658;54;34121;48;34121;31
5795167;5961860;385;26947;119;75;27707;106;84;32389;127;94;37049;51;32507;46;32507;29
5795168;5961860;385;26948;118;75;27494;106;84;32390;127;94;37050;52;33069;47;33069;30
5795169;5961860;386;27028;118;75;27494;106;85;32484;127;95;37144;52;33291;47;33291;30
5795170;5961860;384;26877;118;75;27432;149;122;32887;147;129;36921;52;31848;47;30071;30
5795171;5961860;383;26796;118;75;27335;149;121;32806;147;127;36840;55;32149;49;30372;30
5795172;5961860;388;27130;124;78;27477;149;125;33141;148;132;37174;55;32591;50;30815;31
5795173;5961860;391;27359;124;78;27477;149;129;33369;150;135;37403;55;32682;50;30906;31
5795174;5961860;388;27168;124;78;27477;149;126;33179;148;133;37212;55;32316;50;30540;31
5795175;5961860;387;27106;124;78;27477;149;125;33116;148;132;37150;55;32453;50;30676;31
5795176;5961860;433;30322;121;77;27288;176;137;52542;180;142;50444;56;31977;50;30200;32
5797069;5961860;376;26343;116;74;26640;131;90;30606;136;119;32051;-1;-1;-1;-1;-1
5797070;5961860;407;28511;116;74;26640;120;97;34185;133;107;38845;51;32774;46;32774;30
5797071;5961860;409;28628;119;75;27470;120;99;34302;133;109;38962;54;34174;49;34174;31
5797072;5961860;386;27038;119;75;27470;106;85;32481;127;95;37140;53;33891;48;33891;30
5797073;5961860;382;26753;119;75;27470;106;81;32196;122;91;36856;51;33975;46;33975;29
5797074;5961860;381;26635;118;74;27225;99;80;32091;122;90;36751;51;32840;46;32840;29
5797075;5961860;383;26844;118;75;27432;106;83;32300;122;93;36960;52;33173;47;33173;30
5797076;5961860;379;26560;118;75;27335;144;117;32570;144;124;36604;53;31795;48;30018;30
5797077;5961860;381;26687;118;75;27335;144;119;32697;145;126;36731;55;32227;49;30451;30
5797078;5961860;386;27020;124;78;27477;149;124;33031;147;131;37064;55;32764;50;30988;31
5797079;5961860;385;26928;124;78;27477;149;122;32938;147;129;36972;55;32601;50;30824;31
5797080;5961860;385;26972;124;78;27477;149;123;32983;147;130;37016;55;31812;50;30035;31
5797081;5961860;385;26958;124;78;27477;149;123;32969;147;130;37002;55;32432;50;30655;31
5797082;5961860;382;26752;121;77;27288;154;135;52406;156;141;50308;56;31963;50;30187;32
5798974;5961860;357;24970;112;71;25209;117;70;29233;117;100;30678;44;28918;40;28918;24
5798975;5961860;412;28872;125;79;29213;123;102;34545;145;112;39205;52;33121;47;33121;30
5798976;5961860;412;28866;125;79;29213;123;102;34540;145;112;39200;51;33009;46;33009;30
5798977;5961860;412;28873;119;75;27470;123;102;34547;145;112;39206;53;34214;48;34214;30
5798978;5961860;380;26568;116;74;26894;106;83;32019;122;92;36679;53;33685;48;33685;30
5798979;5961860;377;26392;116;73;26783;102;80;31842;122;90;36502;54;34044;48;34044;31
5798980;5961860;377;26392;116;74;26903;102;80;31842;122;90;36502;52;33203;47;33203;29
5798981;5961860;381;26663;117;74;27202;106;84;32114;127;94;36774;53;33591;48;33591;30
5798982;5961860;377;26392;118;75;27335;139;115;32402;140;125;37062;53;31655;48;29879;30
5798983;5961860;375;26267;118;75;27335;139;113;32277;138;120;36311;54;31595;49;29819;30
5798984;5961860;375;26260;121;76;26745;137;113;32270;138;120;36304;54;31587;49;29810;30
5798985;5961860;380;26624;121;76;26745;144;118;32635;144;125;36668;54;31479;49;29702;30
5798986;5961860;378;26486;124;78;27477;139;116;32497;143;123;36530;54;31745;49;29968;30
5798987;5961860;382;26742;124;78;27477;144;120;32753;147;127;36786;55;32204;50;30428;31
5798988;5961860;376;26336;119;75;26754;147;133;31992;151;141;50374;55;31439;49;29662;31
5800879;5961860;350;24473;111;70;24871;101;72;29827;107;93;30181;45;28639;40;28639;25
5800880;5961860;354;24752;112;71;25205;108;76;30106;112;97;30460;44;28914;40;28914;24
5800881;5961860;415;29076;112;71;25205;125;105;34750;145;115;39410;52;28542;47;28542;30
5800882;5961860;378;26480;125;79;29213;120;102;32789;138;111;37448;55;35716;50;35716;31
5800883;5961860;379;26516;118;74;27216;125;102;32824;143;112;37484;55;35493;49;35493;31
5800884;5961860;378;26437;116;74;26893;106;81;31912;122;91;36572;52;33502;47;33502;30
5800885;5961860;374;26173;116;74;26882;97;78;31685;122;88;36345;52;33205;47;33205;29
5800886;5961860;372;26025;116;74;26879;99;80;31828;122;90;36488;52;33496;47;33496;29
5800887;5961860;374;26146;117;74;27202;106;84;32102;122;94;36761;52;33580;47;33580;29
5800888;5961860;366;25603;117;74;25992;127;104;31614;132;110;35647;53;30771;48;28995;29
5800889;5961860;372;26007;117;74;25992;135;109;32017;135;116;36051;54;31360;48;29584;30
5800890;5961860;373;26083;118;74;26115;135;110;32093;137;117;36127;54;31273;49;29497;30
5800891;5961860;376;26294;120;76;26688;139;113;32304;140;123;36964;54;31150;48;29373;30
5800892;5961860;375;26231;121;76;26745;137;112;32241;137;119;36275;54;31624;49;29848;30
5800893;5961860;377;26392;121;76;26745;139;115;32402;140;125;37062;54;32165;49;30389;30
5800894;5961860;375;26245;119;75;26754;145;131;31901;145;137;27909;55;31445;49;29669;31
5800895;5961860;372;26006;118;75;26585;143;128;31662;143;134;27670;54;31345;49;29569;31
5802783;5961860;348;24375;110;70;24621;97;71;29729;105;91;30083;45;28636;40;28636;25
5802784;5961860;347;24256;110;70;24621;94;69;29610;105;89;29964;45;28606;40;28606;25
5802785;5961860;350;24535;112;71;25192;103;73;29888;107;93;30243;45;28112;40;28112;25
5802786;5961860;380;26617;112;71;25205;127;104;32926;143;113;37586;55;28294;49;28294;31
5802787;5961860;377;26380;112;71;25205;120;100;32689;138;110;37348;55;35527;49;35527;31
5802788;5961860;374;26182;118;74;27226;120;97;32491;133;107;37150;55;35280;49;35280;30
5802789;5961860;374;26182;118;74;27226;120;97;32491;133;107;37151;53;33743;48;33743;30
5802790;5961860;375;26251;118;75;27276;106;81;31934;122;91;36594;53;33265;48;33265;30
5802791;5961860;368;25753;114;72;26304;102;80;31292;122;90;35952;52;33539;47;33539;29
5802792;5961860;371;25989;114;72;26304;106;84;31528;122;93;36188;53;33841;48;33841;30
5802793;5961860;363;25375;117;74;25992;120;100;31386;128;107;35419;53;30712;48;28936;29
5802794;5961860;367;25711;117;74;25992;127;105;31721;133;112;35755;54;30998;48;29221;29
5802795;5961860;367;25711;118;74;26115;127;105;31722;133;112;35755;54;30998;48;29222;30
5802796;5961860;369;25825;120;76;26675;127;107;31835;133;114;35869;54;31195;48;29418;30
5802797;5961860;374;26186;121;76;26730;135;112;32196;137;119;36230;54;31515;49;29739;30
5802798;5961860;377;26360;119;75;26402;139;114;32371;140;124;37031;54;31258;49;29482;30
5802799;5961860;367;25689;117;74;26166;137;122;27353;139;129;27353;54;30759;48;28982;30
5802800;5961860;366;25610;117;74;26265;137;121;27274;136;128;27274;54;30927;48;29150;30
5802801;5961860;371;25978;118;75;26435;143;127;31634;143;133;27642;54;31286;49;29509;30
5804689;5961860;346;24209;111;70;24527;90;68;29563;98;80;29320;46;28327;41;28327;25
5804690;5961860;343;24038;110;69;24302;89;66;29392;101;86;29746;45;28318;41;28318;25
5804691;5961860;346;24239;114;72;24512;101;73;29917;105;91;28645;43;28302;39;28302;24
5804692;5961860;349;24431;116;74;24602;108;76;30109;107;94;28837;46;28741;41;28741;25
5804693;5961860;377;26381;116;74;24602;120;100;32690;138;110;37349;54;35591;49;35591;30
5804694;5961860;371;25942;118;75;27404;120;94;32250;133;104;36910;54;35197;49;35197;30
5804695;5961860;370;25868;118;75;27404;120;93;32176;132;103;36836;53;33830;48;33830;30
5804696;5961860;366;25592;113;72;26026;97;78;31157;122;88;35817;54;34279;48;34279;29
5804697;5961860;365;25523;114;72;26064;97;77;31062;122;87;35722;53;33875;47;33875;29
5804698;5961860;372;26051;116;73;26662;106;84;31590;127;94;36250;53;33942;48;33942;30
5804699;5961860;359;25153;116;73;25749;120;97;31164;125;104;35197;53;30429;48;28652;29
5804700;5961860;359;25112;115;73;25617;120;96;31122;125;103;35156;53;30369;47;28592;29
5804701;5961860;362;25362;117;74;26101;120;100;31372;128;107;35406;53;30758;48;28981;29
5804702;5961860;363;25425;116;73;25751;120;101;31436;128;108;35469;54;30576;48;28800;30
5804703;5961860;365;25575;119;75;26402;127;103;31585;132;110;35619;54;30751;49;28975;30
5804704;5961860;367;25723;119;75;26402;127;105;31733;133;112;35767;54;31150;49;29374;30
5804705;5961860;363;25445;119;75;26402;133;119;27108;136;126;27108;54;30573;49;28796;30
5804706;5961860;363;25405;116;74;26160;133;118;27069;136;125;27069;54;30862;48;29085;30
5804707;5961860;367;25679;118;75;26435;137;122;27343;139;129;27343;54;31375;49;29599;30
5806593;5961860;346;24224;111;71;24620;86;69;29578;94;74;28882;46;28424;41;28424;26
5806594;5961860;341;23854;109;69;24213;87;63;29208;98;79;29241;45;28077;41;28077;25
5806595;5961860;340;23821;108;69;24111;89;63;29175;101;83;29529;44;27959;40;27959;25
5806596;5961860;343;24005;114;72;24512;94;70;29683;101;88;28411;43;27685;39;27685;24
5806597;5961860;348;24380;116;74;24602;103;75;30058;107;93;28786;47;28595;43;28595;27
5806598;5961860;353;24691;114;72;24570;114;71;29278;113;98;29096;46;28827;42;28827;26
5806599;5961860;368;25778;114;72;26097;120;92;32087;132;101;36747;54;34948;49;34948;30
5806600;5961860;365;25550;114;72;26097;113;88;31859;127;98;36519;53;34805;48;34805;29
5806601;5961860;362;25352;113;72;26026;99;80;31269;122;90;35929;53;34200;48;34200;29
5806602;5961860;366;25634;114;72;26261;97;79;31199;122;89;35859;53;34013;48;34013;29
5806603;5961860;368;25782;114;72;26304;106;81;31347;122;91;36007;53;30374;48;28598;30
5806604;5961860;359;25149;115;73;25469;120;97;31159;125;104;35193;52;30311;47;28535;29
5806605;5961860;355;24836;115;73;25469;120;93;30846;123;99;34880;53;30174;47;28398;29
5806606;5961860;357;25023;116;73;25742;120;95;31033;125;102;35067;53;30235;47;28459;29
5806607;5961860;360;25206;116;73;25749;120;98;31216;127;105;35250;53;30597;47;28821;29
5806608;5961860;365;25526;117;74;25967;125;102;31536;132;109;35570;53;30942;47;29165;29
5806609;5961860;369;25846;119;75;26402;129;107;31857;133;114;35890;54;31122;49;29346;30
5806610;5961860;358;25089;114;72;25511;126;113;26753;131;120;26753;53;30309;47;28533;29
5806611;5961860;361;25249;114;72;25511;131;116;26913;134;123;26913;53;30714;47;28938;29
5806612;5961860;364;25496;116;73;25726;135;119;27159;136;126;27159;53;30865;48;29088;30
5806613;5961860;387;27112;121;77;27459;166;149;54507;152;142;43707;56;32163;51;30387;32
5808496;5961860;347;24262;111;70;24616;86;73;29924;84;70;28517;47;28354;42;28354;26
5808497;5961860;351;24551;112;71;24927;91;73;29905;96;79;29234;47;28802;42;28802;26
5808498;5961860;349;24447;113;72;24796;92;72;29801;98;81;29356;47;28592;42;28592;26
5808499;5961860;337;23606;108;68;24075;89;64;29284;101;82;28012;44;27817;40;27817;25
5808500;5961860;341;23897;122;77;24864;94;68;29574;101;86;28302;46;27390;42;27390;26
5808501;5961860;353;24732;125;79;25019;117;72;29319;113;98;29137;47;28904;42;28904;26
5808502;5961860;353;24744;114;72;24570;117;72;29331;113;99;29149;47;29102;42;29102;26
5808503;5961860;370;25876;112;71;24474;120;93;32185;132;103;36844;47;35076;42;35076;26
5808504;5961860;365;25564;114;72;26097;113;89;31873;127;98;36532;53;34696;48;34696;29
5808505;5961860;360;25184;113;71;25747;106;83;31493;122;93;36153;53;34375;47;34375;29
5808506;5961860;359;25099;112;71;25677;106;83;31481;122;93;36141;53;30344;47;28568;29
5808507;5961860;355;24881;115;73;25523;120;90;30699;122;98;34776;54;30148;48;28372;29
5808508;5961860;353;24696;113;72;25236;108;88;30514;122;95;34592;52;29849;47;28073;29
5808509;5961860;352;24639;113;71;25129;113;90;30649;122;97;34683;52;29924;47;28148;29
5808510;5961860;356;24940;113;72;25239;120;94;30951;123;101;34984;53;30413;48;28637;29
5808511;5961860;355;24820;117;74;25967;120;92;30830;123;99;34864;53;30815;48;29038;29
5808512;5961860;358;25063;117;74;25967;126;113;26727;131;120;26727;53;31000;47;29224;29
5808513;5961860;355;24862;112;71;25236;125;110;26526;130;117;26526;52;29799;47;28023;29
5808514;5961860;354;24777;114;72;25511;125;109;26441;128;116;26441;52;30059;47;28283;29
5808515;5961860;358;25068;116;73;25726;126;113;26732;131;120;26732;53;30323;48;28547;30
5808516;5961860;362;25305;121;76;26271;133;117;26969;134;124;26969;54;30782;48;29006;30
5808517;5961860;367;25717;121;76;26271;133;114;27456;135;123;27456;54;30968;48;29192;30
5808518;5961860;373;26102;121;76;26271;135;119;27841;140;126;27841;56;32442;51;30666;32
5810399;5961860;343;23998;110;70;24313;88;71;28254;75;66;28254;45;27958;41;27958;25
5810400;5961860;345;24176;111;70;24443;90;74;28431;82;69;28431;47;28385;42;28385;26
5810401;5961860;353;24740;113;71;25005;92;76;30093;101;82;29423;47;28939;43;28939;26
5810402;5961860;333;23285;113;71;25005;86;66;29426;96;78;27691;47;27463;43;27463;26
5810403;5961860;334;23356;110;70;24032;86;67;29439;96;79;27762;44;27791;39;27791;24
5810404;5961860;343;24002;125;79;25019;94;70;29680;101;88;28408;45;27397;40;27397;25
5810405;5961860;354;24788;125;79;25019;117;72;29376;117;99;29194;47;29057;42;29057;26
5810406;5961860;356;24894;112;71;24474;117;74;29481;117;101;29299;47;29152;43;29152;27
5810407;5961860;358;25058;111;71;24291;117;76;29646;123;103;29464;53;30820;48;29043;29
5810408;5961860;364;25499;114;72;25691;108;88;31808;127;97;36468;53;30485;47;28709;29
5810409;5961860;356;24888;112;71;25552;99;80;30453;122;90;35112;53;30110;47;28333;29
5810410;5961860;353;24698;111;70;25265;97;77;30263;122;87;34923;52;29932;47;28155;28
5810411;5961860;356;24952;111;70;25285;120;91;30770;123;99;34848;52;30096;47;28320;29
5810412;5961860;349;24403;113;71;25162;106;84;30221;119;93;34881;52;29792;47;28015;29
5810413;5961860;346;24246;111;70;24733;106;84;30256;118;91;34290;52;29579;47;27802;28
5810414;5961860;349;24417;112;71;25051;106;87;30427;119;93;34461;52;29841;47;28065;29
5810415;5961860;355;24824;112;71;25051;120;92;30835;123;99;34868;52;30158;47;28381;29
5810416;5961860;350;24507;117;74;25967;123;105;26171;126;112;26171;52;29587;47;27810;29
5810417;5961860;350;24475;112;71;25236;123;105;26139;124;112;26139;52;29666;47;27890;29
5810418;5961860;353;24733;112;71;25236;125;108;26397;128;115;26397;53;30096;47;28319;29
5810419;5961860;361;25267;114;72;25686;131;116;26931;134;123;26931;53;30447;48;28671;29
5810420;5961860;364;25488;121;76;26271;133;115;27558;136;124;27558;54;30850;48;29074;30
5810421;5961860;367;25704;121;76;26271;133;114;27443;135;123;27443;54;30957;48;29181;30
5810422;5961860;371;25946;121;76;26271;135;117;27685;138;126;27685;53;32277;49;30501;32
5810423;5961860;398;27873;128;81;27939;159;143;54032;149;135;43232;53;31235;49;31235;32
5810457;5961860;439;30755;126;80;30117;99;87;36181;96;83;36181;50;31261;44;31001;27
5810458;5961860;437;30618;130;82;30919;97;85;36045;96;81;36045;50;31815;44;31555;27
5810462;5961860;437;30607;136;86;31015;87;79;35837;89;82;38458;53;33241;47;32981;29
5810463;5961860;437;30602;135;86;30939;81;75;35614;83;78;38235;53;33313;47;33053;29
5810464;5961860;438;30643;137;87;30971;80;77;42273;83;75;35574;54;33722;48;33463;29
5812300;5961860;337;23564;108;69;23915;84;65;27819;68;59;27819;45;27566;41;27566;25
5812301;5961860;340;23795;109;69;24118;86;68;28050;75;63;28050;45;28043;41;28043;25
5812302;5961860;344;24102;110;70;24259;90;72;28357;79;67;28357;45;28470;41;28470;25
5812303;5961860;333;23297;113;71;25005;91;75;29998;96;78;27703;44;29003;39;29003;24
5812304;5961860;329;23044;110;70;24032;90;71;29751;94;74;27449;44;27234;39;27234;24
5812305;5961860;330;23094;110;70;24032;90;72;29809;94;75;27500;43;26802;39;26802;23
5812306;5961860;332;23207;110;69;23812;90;76;28576;96;77;27612;45;27660;41;27660;25
5812307;5961860;334;23346;109;69;23709;95;80;27751;96;79;27751;45;27538;41;27538;25
5812308;5961860;338;23648;109;69;23936;109;97;28964;107;96;28964;48;28754;43;28754;27
5812309;5961860;338;23660;111;71;24291;111;86;28850;112;96;28976;53;30753;48;28977;29
5812310;5961860;341;23857;114;72;25776;116;89;29047;113;99;29173;53;30560;48;28783;29
5812311;5961860;355;24834;114;72;25752;99;79;30399;122;89;35058;52;30113;47;28337;29
5812312;5961860;350;24535;111;70;25153;97;76;30155;120;85;34815;52;29862;46;28085;28
5812313;5961860;348;24363;110;70;24941;97;79;30370;119;88;35029;52;29572;46;27795;28
5812314;5961860;347;24291;110;70;24914;99;79;29927;115;89;34587;52;29589;47;27812;28
5812315;5961860;343;23986;110;69;24578;102;82;30111;114;89;34145;51;29286;46;27509;28
5812316;5961860;346;24188;111;70;24794;106;85;29803;116;93;34437;51;29656;46;27880;28
5812317;5961860;349;24434;111;70;24794;113;88;30049;119;97;34683;51;30063;46;28287;28
5812318;5961860;348;24371;111;70;24794;123;103;26035;123;110;26035;51;29445;46;27668;28
5812319;5961860;346;24224;112;71;25236;118;101;25888;121;108;25888;51;29675;46;27899;28
5812320;5961860;358;25066;114;72;25686;126;113;26730;131;120;26730;53;30164;48;28388;29
5812321;5961860;358;25088;114;72;25686;126;113;26752;131;120;26752;54;30532;48;28756;30
5812322;5961860;361;25290;114;72;25686;128;106;26912;128;115;26912;54;30960;48;29184;30
5812323;5961860;365;25546;121;76;26271;130;110;27169;131;119;27169;54;30306;48;28530;30
5812324;5961860;372;26023;131;83;27693;135;118;27762;138;127;27762;53;31424;49;31424;32
5812325;5961860;398;27834;131;83;27693;159;144;54916;149;133;42300;53;31242;49;31242;32
5812353;5961860;409;28654;121;77;28695;81;69;28523;84;62;28523;47;29784;41;29524;25
5812354;5961860;412;28860;122;77;28993;83;71;28729;87;64;28729;47;30003;42;29743;25
5812355;5961860;420;29411;125;79;29571;88;79;34583;91;73;29305;49;30141;43;29881;26
5812356;5961860;418;29293;125;79;29568;86;77;34443;89;71;29165;48;30563;42;30303;26
5812358;5961860;448;31375;125;79;29845;108;99;36578;112;95;37118;48;31242;43;30983;26
5812359;5961860;445;31173;133;84;30575;105;96;45329;106;93;36916;51;31271;45;31012;28
5812360;5961860;441;30838;132;83;30746;102;92;36040;102;88;36581;51;32221;45;31961;28
5812361;5961860;439;30700;133;84;30976;99;88;35731;96;86;36443;51;32193;45;31933;27
5812362;5961860;436;30515;132;83;30645;93;81;35263;94;79;35186;50;32798;45;32538;28
5812363;5961860;434;30402;133;84;30662;89;79;35147;94;77;35073;51;32728;46;32468;28
5812364;5961860;434;30368;134;85;30647;86;75;35123;87;78;37744;52;32971;46;32711;28
5812365;5961860;435;30465;134;85;30652;86;75;35230;87;79;37851;52;33439;46;33179;28
5812366;5961860;434;30368;136;86;30773;81;73;42477;85;80;35850;55;34118;49;33858;30
5814173;5961860;389;27228;117;74;27622;111;92;34020;123;89;29879;55;33402;48;30683;33
5814174;5961860;399;27906;121;76;28243;116;97;31540;128;98;30558;56;34042;48;31323;33
5814175;5961860;400;27998;121;76;28243;116;99;31632;128;100;30650;56;37924;49;37913;33
5814176;5961860;369;25845;106;67;26281;138;128;40712;150;125;33702;53;36309;46;36298;31
5814201;5961860;334;23378;108;68;23774;82;62;27633;68;56;27633;45;27585;40;27585;25
5814202;5961860;338;23628;108;69;23957;84;66;27883;68;60;27883;45;27246;41;27246;25
5814203;5961860;345;24119;106;67;23347;90;73;28374;79;68;28374;44;28179;40;28179;24
5814204;5961860;330;23088;106;67;23347;90;74;28457;94;75;27494;44;27267;40;27267;24
5814205;5961860;326;22819;105;66;22974;86;70;28188;94;71;27224;43;26901;39;26901;24
5814206;5961860;326;22816;110;70;23915;86;70;28185;94;71;27222;43;26655;39;26655;23
5814207;5961860;328;22964;109;69;23709;88;72;28332;94;73;27369;44;27293;40;27293;24
5814208;5961860;330;23126;108;68;23392;90;74;28495;94;75;27532;45;27429;41;27429;25
5814209;5961860;336;23500;109;69;23936;109;95;28816;107;94;28816;47;28581;42;28581;26
5814210;5961860;335;23437;109;69;23936;108;94;28753;107;93;28753;47;28574;42;28574;26
5814211;5961860;338;23654;114;72;25776;109;97;28970;107;96;28970;53;30803;48;29026;29
5814212;5961860;356;24914;111;71;25402;102;80;30480;122;90;35139;52;30274;47;28497;29
5814213;5961860;351;24569;111;71;25402;102;81;30508;120;90;35167;52;30194;47;28417;29
5814214;5961860;346;24217;109;69;24709;97;77;29786;116;87;34446;51;29443;46;27666;28
5814215;5961860;344;24079;109;69;24608;97;75;29648;114;85;34308;51;29482;46;27706;28
5814216;5961860;340;23818;110;70;24895;99;79;29433;113;90;34092;52;29160;47;27383;29
5814217;5961860;341;23840;111;70;24794;99;80;29454;113;91;34114;51;29115;46;27339;28
5814218;5961860;342;23907;111;70;24794;99;81;29521;116;92;34181;51;29751;46;27975;28
5814219;5961860;345;24166;108;68;24204;112;100;25830;120;107;25830;51;29355;46;27578;28
5814220;5961860;343;23982;108;68;24204;111;98;25646;118;105;25646;51;29435;46;27659;28
5814221;5961860;362;25332;114;72;25686;133;117;26996;134;124;26996;51;30514;46;28738;28
5814222;5961860;362;25352;114;72;25686;133;117;27016;136;124;27016;54;30704;48;28927;30
5814223;5961860;358;25071;123;78;25482;124;103;26694;126;112;26694;54;30227;48;28450;30
5814224;5961860;357;25025;123;78;25482;124;102;26648;124;111;26648;53;30315;48;28539;31
5814225;5961860;398;27829;122;77;25500;159;143;54912;149;133;42295;54;31474;49;31474;31
5814226;5961860;394;27594;131;83;27693;156;140;54677;147;130;42061;54;31299;49;31299;31
5814227;5961860;390;27280;131;83;27693;148;136;54363;142;125;41746;53;31164;49;31164;32
5814253;5961860;402;28140;119;75;28106;83;74;28890;89;67;28890;47;29832;41;29572;25
5814254;5961860;405;28332;121;77;28695;96;79;35069;100;79;35069;47;30046;41;29786;25
5814255;5961860;404;28279;122;77;29056;95;78;35015;94;78;35015;47;30221;42;29961;25
5814256;5961860;422;29572;125;79;29580;91;76;29466;96;75;29466;49;30624;44;30364;27
5814257;5961860;429;30018;128;81;30180;98;82;29891;104;81;29891;49;31107;44;30847;27
5814258;5961860;425;29720;126;80;29914;94;78;29592;96;77;29592;49;30948;43;30689;26
5814259;5961860;428;29941;127;81;30046;96;81;29813;104;80;29813;49;31218;43;30958;26
5814260;5961860;445;31150;133;84;30575;104;97;36352;104;93;36893;51;33644;45;33384;28
5814261;5961860;441;30895;133;84;30575;103;92;45050;102;89;36638;51;32416;45;32156;28
5814262;5961860;440;30783;133;84;30457;97;85;35531;95;83;35454;51;32289;45;32029;28
5814263;5961860;438;30670;132;84;30342;96;83;35419;94;81;35342;51;32548;45;32288;28
5814264;5961860;432;30241;134;85;30531;87;77;43957;92;80;37622;51;32605;46;32345;28
5814265;5961860;428;29978;133;84;30350;83;71;43667;89;77;37373;52;32842;46;32582;28
