from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5949389;418;29234;125;79;29607;140;127;31701;158;127;35198;56;32309;49;30677;31
5785641;5949389;380;26617;124;78;27003;148;130;31907;166;132;32519;56;32520;49;30888;31
5785642;5949389;381;26697;124;78;27003;150;132;32024;166;134;32637;56;31921;49;28513;31
5785643;5949389;386;26990;126;80;29063;162;136;32317;166;138;32930;56;34292;49;34323;31
5787544;5949389;411;28744;122;77;29068;137;120;31211;147;120;34708;55;31883;48;30251;30
5787545;5949389;412;28813;122;77;29068;137;121;31280;147;121;34778;55;32169;48;30538;30
5787546;5949389;415;29039;122;77;29068;140;125;31506;158;125;35003;55;30947;49;27539;30
5787547;5949389;379;26503;124;78;27003;155;138;32406;164;140;33018;55;31338;49;27930;30
5787548;5949389;375;26278;124;78;27003;153;134;32133;162;136;32746;56;31460;49;28052;31
5787549;5949389;377;26412;124;78;27003;155;138;32425;163;140;33038;56;31703;49;28295;31
5787550;5949389;414;28995;126;80;29063;165;129;47840;158;115;41364;56;34090;49;34122;31
5789447;5949389;371;25977;112;71;26306;98;80;32676;114;86;29724;51;29693;44;28062;27
5789448;5949389;371;25974;113;71;26302;98;80;32696;114;86;29745;51;30058;45;28427;27
5789449;5949389;372;26035;113;71;26438;98;81;32756;114;87;29806;52;30484;45;28852;28
5789450;5949389;414;28981;113;71;26438;140;124;31448;158;124;34945;52;30803;45;29171;28
5789451;5949389;415;29019;122;77;29068;140;124;31486;158;124;34983;55;32130;48;30498;30
5789452;5949389;371;25939;122;77;29068;153;132;29000;156;134;29612;55;30846;48;27439;30
5789453;5949389;371;25976;124;78;27003;153;132;29036;156;134;29649;55;31023;49;27615;30
5789454;5949389;372;26063;124;78;27003;153;134;29123;158;141;33157;55;31287;49;27879;30
5789455;5949389;375;26239;126;80;29096;158;136;29299;162;138;29912;56;31508;49;28100;31
5789456;5949389;412;28834;126;80;29096;160;127;47679;159;113;41203;59;34001;52;34032;35
5791353;5949389;376;26337;111;70;26611;101;85;33035;120;91;30084;50;29284;44;27652;27
5791354;5949389;373;26105;112;71;26148;98;82;32803;120;88;29852;52;29875;45;28243;28
5791355;5949389;366;25628;112;71;26061;93;77;32464;114;83;29513;51;30055;45;28424;27
5791356;5949389;367;25690;112;71;26009;98;82;32812;120;88;29861;52;30681;46;29049;28
5791357;5949389;368;25777;113;71;26438;101;84;32880;120;90;29930;52;30795;46;29163;28
5791358;5949389;369;25828;113;71;26438;151;130;28888;154;132;29501;52;30341;46;26933;28
5791359;5949389;366;25630;113;71;26438;146;127;28691;145;127;32188;55;30664;48;27256;30
5791360;5949389;367;25685;124;78;27003;148;128;28745;148;130;29358;55;31032;48;27624;30
5791361;5949389;372;26038;126;80;29096;153;133;29098;156;135;29711;55;31387;48;27979;30
5791362;5949389;376;26349;126;80;29096;158;138;29410;163;140;30022;56;31695;49;28287;31
5791363;5949389;412;28829;126;80;29096;160;127;47674;159;113;41198;59;33896;52;33928;35
5793258;5949389;382;26723;115;73;27106;108;90;33421;125;96;30470;52;30548;46;28916;28
5793259;5949389;377;26423;115;73;27049;103;86;33121;120;92;30170;52;30388;45;28756;28
5793260;5949389;378;26457;113;72;26636;103;87;33155;120;93;30204;52;30352;45;28720;28
5793261;5949389;364;25501;111;70;25796;98;80;32600;114;86;29649;52;30133;45;28501;28
5793262;5949389;363;25396;111;70;25838;98;80;32598;114;86;29647;52;30558;46;28926;28
5793263;5949389;363;25444;111;70;25838;106;85;32181;120;91;29230;52;31663;46;30032;28
5793264;5949389;362;25375;110;70;25550;146;124;28435;142;124;31932;55;30285;48;26877;30
5793265;5949389;363;25416;110;70;25488;146;124;28476;144;124;31973;55;30618;48;27210;30
5793266;5949389;363;25424;115;73;25533;146;125;28485;144;125;31982;55;30815;48;27407;30
5793267;5949389;374;26199;115;73;25533;155;136;29260;161;138;29872;55;31610;48;28202;30
5793268;5949389;380;26597;126;80;29096;165;148;30937;166;143;30270;56;31836;49;28428;31
5793269;5949389;410;28694;126;80;28615;173;136;48355;158;123;41879;58;30648;52;27240;36
5793270;5949389;407;28514;126;80;28615;167;134;48175;158;120;41699;58;34005;52;34127;36
5795164;5949389;383;26798;115;73;27049;111;91;33496;125;97;30545;52;30672;46;29040;28
5795165;5949389;384;26879;115;73;27049;114;93;33578;125;99;30627;52;32448;46;30817;28
5795166;5949389;383;26809;110;70;25525;111;92;33508;125;98;30557;55;32298;49;30666;30
5795167;5949389;360;25175;111;70;25762;98;81;31899;120;87;28948;52;30683;46;29052;28
5795168;5949389;360;25176;110;70;25550;98;81;31900;120;87;28948;54;31245;47;29613;29
5795169;5949389;361;25257;110;70;25550;98;83;31994;120;89;29043;54;31467;47;29836;29
5795170;5949389;359;25105;110;70;25488;146;120;28166;139;125;29446;54;30024;47;26616;29
5795171;5949389;357;25024;110;69;25390;146;119;28084;139;124;29364;55;30325;48;26917;30
5795172;5949389;362;25359;115;73;25533;146;124;28419;142;124;31916;55;30767;48;27359;30
5795173;5949389;366;25587;115;73;25533;146;127;28648;144;127;32145;55;30858;48;27450;30
5795174;5949389;363;25397;115;73;25533;146;124;28457;142;124;31954;55;30492;48;27084;30
5795175;5949389;362;25334;115;73;25533;146;123;28394;142;123;31892;55;30629;48;27221;30
5795176;5949389;408;28550;113;72;25343;167;134;48211;158;121;41735;56;30153;49;26745;31
5797069;5949389;368;25756;108;68;25920;126;79;26356;135;119;27801;-1;-1;-1;-1;-1
5797070;5949389;386;26996;108;68;25920;114;94;33694;125;100;30744;53;30950;47;29319;29
5797071;5949389;387;27113;110;70;25525;114;96;33811;125;102;30860;55;32350;49;30719;30
5797072;5949389;361;25266;110;70;25525;98;82;31990;120;88;29039;55;32067;48;30435;30
5797073;5949389;357;24982;110;70;25525;98;78;31705;114;84;28754;53;32152;46;30520;28
5797074;5949389;355;24864;109;69;25280;93;77;31601;114;83;28650;53;31016;46;29384;28
5797075;5949389;358;25072;110;70;25488;98;80;31809;114;86;28858;54;31349;47;29717;29
5797076;5949389;354;24788;110;69;25390;141;115;27849;136;120;29129;55;29971;48;26563;30
5797077;5949389;356;24915;110;69;25390;141;117;27975;138;122;29256;55;30403;48;26995;30
5797078;5949389;361;25249;115;73;25533;146;122;28309;139;127;29589;55;30940;48;27533;30
5797079;5949389;359;25156;115;73;25533;146;121;28216;139;125;29496;55;30777;48;27369;30
5797080;5949389;360;25201;115;73;25533;146;121;28261;139;126;29541;55;29988;48;26580;30
5797081;5949389;360;25187;115;73;25533;146;121;28247;139;126;29527;55;30608;48;27200;30
5797082;5949389;357;24980;113;72;25343;147;132;48074;148;119;41599;56;30139;49;26731;31
5798974;5949389;348;24384;104;66;24489;113;59;24984;117;100;26428;46;27094;40;25462;24
5798975;5949389;391;27356;117;74;27742;116;99;34055;136;105;31104;53;31297;47;29666;29
5798976;5949389;391;27351;117;74;27742;116;99;34049;136;105;31098;53;31185;47;29554;29
5798977;5949389;391;27358;110;70;25525;116;99;34056;136;105;31105;55;32390;48;30759;30
5798978;5949389;354;24797;108;68;24949;98;80;31528;114;86;28578;55;31862;48;30230;30
5798979;5949389;352;24620;108;68;24839;95;77;31352;114;83;28401;55;32220;49;30588;30
5798980;5949389;352;24620;108;68;24958;95;77;31352;114;83;28401;54;31380;47;29748;29
5798981;5949389;356;24892;109;69;25258;98;81;31624;120;87;28672;55;31767;48;30136;30
5798982;5949389;352;24620;110;69;25390;136;113;27681;133;118;28961;55;29831;48;26423;30
5798983;5949389;350;24495;110;69;25390;136;111;27555;131;116;28835;54;29771;47;26364;29
5798984;5949389;350;24488;112;71;24800;133;110;31779;131;116;28828;54;29763;47;26355;29
5798985;5949389;355;24853;112;71;24800;141;116;27913;136;121;29193;54;29655;47;26247;29
5798986;5949389;353;24715;115;73;25533;136;114;27775;135;119;29055;54;29921;47;26513;29
5798987;5949389;357;24971;115;73;25533;141;118;28031;139;123;29311;55;30380;48;26972;30
5798988;5949389;351;24564;111;70;24809;141;125;26397;145;120;41664;55;29615;48;26207;30
5800879;5949389;341;23887;102;65;24151;97;60;24487;107;93;25932;47;26815;41;25183;24
5800880;5949389;345;24166;103;65;24485;105;64;24766;113;97;26210;46;27090;40;25458;24
5800881;5949389;394;27561;103;65;24485;119;102;34259;136;108;31308;53;26718;47;25087;29
5800882;5949389;353;24708;117;74;27742;114;99;32298;129;105;29347;55;33892;48;32261;30
5800883;5949389;353;24744;109;69;25272;118;99;32334;135;105;29383;55;33670;48;32038;30
5800884;5949389;352;24666;108;68;24949;98;78;31421;114;84;28470;54;31678;47;30047;29
5800885;5949389;349;24401;108;68;24937;90;75;31194;114;81;28243;54;31381;47;29749;29
5800886;5949389;346;24253;108;68;24935;93;77;31338;114;83;28387;54;31672;47;30040;29
5800887;5949389;348;24374;109;69;25258;98;81;31611;114;87;28660;54;31756;47;30125;29
5800888;5949389;340;23832;109;69;24048;122;101;31123;126;107;28172;53;28947;46;25539;29
5800889;5949389;346;24235;109;69;24048;130;106;31527;128;112;28576;54;29536;47;26128;29
5800890;5949389;347;24311;109;69;24171;130;107;31603;130;113;28652;54;29449;47;26041;29
5800891;5949389;350;24522;112;71;24743;136;112;27583;133;116;28863;54;29326;47;25918;29
5800892;5949389;349;24459;112;71;24800;133;110;31750;130;116;28800;54;29800;47;26392;29
5800893;5949389;352;24620;112;71;24800;136;113;27681;133;118;28961;54;30341;47;26933;29
5800894;5949389;350;24474;111;70;24809;139;124;26306;141;123;41922;55;29621;48;26213;30
5800895;5949389;346;24234;110;70;24640;137;120;26067;137;120;41683;54;29521;48;26113;30
5802783;5949389;340;23789;102;64;23901;92;59;24389;105;91;25834;47;26812;41;25180;24
5802784;5949389;338;23670;102;64;23901;89;57;24270;105;90;25714;47;26783;41;25151;24
5802785;5949389;342;23948;103;65;24473;99;61;24548;107;94;25993;47;26288;41;24657;24
5802786;5949389;355;24845;103;65;24485;122;101;32435;135;107;29484;55;26471;48;24839;30
5802787;5949389;352;24608;103;65;24485;114;97;32198;129;103;29247;55;33704;48;32072;30
5802788;5949389;349;24410;109;69;25281;114;94;32000;125;100;29049;54;33457;48;31825;30
5802789;5949389;349;24411;109;69;25281;114;94;32000;125;100;29050;55;31919;48;30288;29
5802790;5949389;350;24480;110;69;25332;98;78;31443;114;84;28492;55;31442;48;29810;29
5802791;5949389;343;23981;106;67;24360;95;77;30801;114;83;27850;54;31715;47;30083;29
5802792;5949389;346;24217;106;67;24360;98;81;31037;114;87;28086;54;32017;47;30386;29
5802793;5949389;337;23604;109;69;24048;114;97;30895;121;103;27944;53;28889;46;25481;29
5802794;5949389;342;23939;109;69;24048;122;102;31230;127;108;28279;53;29174;46;25766;29
5802795;5949389;342;23940;109;69;24171;122;102;31231;127;108;28280;54;29175;47;25767;29
5802796;5949389;344;24053;112;71;24730;122;104;31344;127;110;28394;53;29371;47;25963;29
5802797;5949389;349;24414;112;71;24785;130;109;31706;130;115;28755;54;29691;47;26284;29
5802798;5949389;351;24589;111;70;24457;136;113;27649;133;117;28929;54;29434;47;26026;29
5802799;5949389;342;23917;108;69;24222;131;116;25750;132;118;28862;53;28935;47;25527;29
5802800;5949389;341;23838;109;69;24320;131;115;25670;130;117;28783;54;29103;47;25695;30
5802801;5949389;346;24206;109;69;24490;137;120;26039;137;122;29151;54;29462;47;26054;30
5804689;5949389;337;23623;103;65;23808;84;57;24223;97;80;25071;47;26503;41;24872;25
5804690;5949389;335;23452;101;64;23582;83;54;24052;101;86;25497;47;26495;41;24863;24
5804691;5949389;338;23653;106;67;23793;97;62;24577;105;92;24395;45;26478;40;24847;23
5804692;5949389;341;23845;108;68;23882;105;64;24769;107;94;24587;47;26918;41;25286;25
5804693;5949389;352;24609;108;68;23882;114;97;32199;129;103;29248;54;33767;47;32136;30
5804694;5949389;345;24170;110;70;25460;114;91;31760;125;97;28809;54;33373;47;31742;30
5804695;5949389;344;24096;110;70;25460;114;90;31686;124;96;28735;55;32006;48;30374;30
5804696;5949389;340;23820;105;67;24081;90;75;30666;114;81;27715;53;32455;47;30823;29
5804697;5949389;339;23752;105;67;24120;90;74;30572;114;80;27620;53;32051;46;30419;29
5804698;5949389;347;24280;107;68;24718;98;82;31100;120;88;28148;54;32119;47;30487;29
5804699;5949389;334;23382;108;68;23805;114;94;30673;119;100;27722;53;28605;46;25197;29
5804700;5949389;333;23340;107;68;23672;114;94;30631;119;100;27680;52;28545;46;25137;28
5804701;5949389;337;23590;109;69;24156;114;97;30881;121;103;27930;53;28934;46;25526;29
5804702;5949389;338;23654;107;68;23807;114;98;30945;121;104;27994;53;28753;47;25345;29
5804703;5949389;340;23803;111;70;24457;122;100;31094;126;106;28143;54;28927;47;25519;29
5804704;5949389;342;23951;111;70;24457;122;102;31242;127;108;28292;54;29326;47;25918;29
5804705;5949389;338;23673;111;70;24457;129;112;25506;128;115;28618;54;28749;47;25341;29
5804706;5949389;338;23634;108;69;24216;129;112;25466;128;114;28579;53;29038;47;25630;29
5804707;5949389;342;23908;109;69;24490;131;116;25740;132;118;28853;54;29551;47;26143;30
5806593;5949389;338;23638;103;65;23900;80;57;24238;93;74;24633;48;26600;42;24969;25
5806594;5949389;332;23268;101;64;23493;81;52;23868;97;79;24991;47;26253;41;24621;24
5806595;5949389;332;23235;100;63;23391;83;51;23835;101;83;25279;46;26135;40;24503;24
5806596;5949389;335;23419;106;67;23793;89;58;24343;101;88;24161;45;25861;40;24230;23
5806597;5949389;340;23794;108;68;23882;99;64;24718;107;94;24536;49;26771;43;25139;26
5806598;5949389;344;24105;106;67;23850;111;60;25029;113;98;24847;48;27003;42;25371;25
5806599;5949389;343;24006;106;67;24153;114;89;31596;124;95;28645;54;33124;47;31493;29
5806600;5949389;340;23779;106;67;24153;106;85;31368;120;91;28418;53;32981;46;31350;29
5806601;5949389;337;23580;105;67;24081;93;77;30779;114;83;27828;53;32376;46;30745;29
5806602;5949389;341;23862;106;67;24316;90;76;30708;114;82;27757;53;32189;47;30557;29
5806603;5949389;343;24010;106;67;24360;98;78;30857;114;84;27906;54;28550;47;25142;29
5806604;5949389;334;23377;106;67;23524;114;94;30668;119;100;27718;52;28487;45;25079;28
5806605;5949389;329;23064;106;67;23524;114;90;30355;117;96;27404;52;28350;46;24942;28
5806606;5949389;332;23251;107;68;23798;114;92;30543;119;98;27592;52;28411;46;25003;28
5806607;5949389;335;23434;107;68;23804;114;95;30725;120;101;27774;53;28773;46;25365;28
5806608;5949389;339;23754;109;69;24023;118;99;31046;126;105;28095;53;29118;46;25710;28
5806609;5949389;344;24075;111;70;24457;125;104;31366;127;110;28415;54;29298;47;25890;29
5806610;5949389;333;23318;106;67;23567;123;107;25150;125;110;28263;52;28485;46;25077;29
5806611;5949389;335;23478;106;67;23567;128;110;25310;127;112;28423;52;28891;46;25483;29
5806612;5949389;339;23724;107;68;23781;130;113;25556;128;116;28669;53;29041;46;25633;29
5806613;5949389;362;25340;113;71;25515;156;135;30828;141;125;31526;56;30339;49;26931;31
5808496;5949389;338;23695;103;65;23896;80;62;24584;81;60;24268;48;26530;42;24899;25
5808497;5949389;342;23965;104;66;24207;86;61;24565;95;79;24985;49;26978;42;25347;26
5808498;5949389;341;23861;105;66;24077;86;60;24461;97;81;25106;48;26768;42;25137;25
5808499;5949389;329;23020;100;63;23355;83;53;23944;101;82;23762;46;25993;40;24362;24
5808500;5949389;333;23311;114;72;24144;89;57;24234;101;87;24053;48;25566;42;23935;25
5808501;5949389;345;24145;117;74;24299;113;61;25069;113;99;24887;48;27080;42;25449;26
5808502;5949389;345;24157;106;67;23850;113;61;25081;113;99;24899;48;27278;42;25647;26
5808503;5949389;344;24104;104;66;23754;114;90;31694;124;96;28743;48;33253;42;31621;26
5808504;5949389;340;23792;106;67;24153;106;86;31382;120;92;28431;53;32872;46;31241;29
5808505;5949389;334;23413;104;66;23802;98;80;31002;114;86;28052;53;32551;46;30920;28
5808506;5949389;333;23327;104;66;23733;98;80;30991;114;86;28040;53;28520;46;25112;28
5808507;5949389;330;23109;106;67;23579;114;87;30208;116;93;27257;53;28324;47;24916;29
5808508;5949389;327;22924;105;66;23291;101;85;30023;116;91;27072;52;28025;45;24617;28
5808509;5949389;327;22867;104;66;23184;106;87;30159;116;93;27208;52;28100;45;24692;28
5808510;5949389;331;23169;105;66;23294;114;91;30460;117;97;27509;53;28590;46;25182;28
5808511;5949389;329;23048;109;69;24023;114;89;30339;117;95;27388;53;28991;46;25583;28
5808512;5949389;333;23291;109;69;24023;123;107;25124;125;109;28236;53;29177;46;25769;28
5808513;5949389;330;23091;104;66;23291;119;109;30027;125;107;28036;52;27975;46;24567;29
5808514;5949389;329;23005;106;67;23567;119;107;29942;125;105;27950;52;28235;46;24827;29
5808515;5949389;333;23297;107;68;23781;123;107;25129;125;109;28242;53;28499;46;25091;29
5808516;5949389;336;23534;113;71;24326;129;110;25366;127;113;28479;53;28959;47;25551;29
5808517;5949389;342;23945;113;71;24326;129;110;25853;127;111;27731;53;29144;47;25736;29
5808518;5949389;348;24330;113;71;24326;130;115;26238;132;117;28116;56;30618;49;27211;31
5810399;5949389;335;23431;102;64;23594;82;65;24004;71;56;24004;47;26134;41;24503;24
5810400;5949389;337;23609;102;65;23724;85;68;24182;79;59;24182;49;26561;43;24929;26
5810401;5949389;345;24153;104;66;24285;86;64;24753;101;82;25173;49;27115;43;25483;26
5810402;5949389;324;22699;104;66;24285;80;55;24086;95;78;23441;49;25640;43;24008;26
5810403;5949389;325;22770;102;65;23313;80;55;24100;95;79;23512;45;25967;40;24336;23
5810404;5949389;335;23416;117;74;24299;89;58;24340;101;88;24158;46;25573;41;23942;24
5810405;5949389;346;24202;117;74;24299;113;62;25126;117;99;24944;48;27233;42;25601;26
5810406;5949389;347;24308;104;66;23754;113;63;25231;117;101;25049;49;27328;43;25696;26
5810407;5949389;350;24472;103;65;23571;113;65;25396;123;103;25214;53;28996;46;25588;28
5810408;5949389;339;23728;105;67;23746;101;85;31317;120;91;28366;53;28661;46;25253;28
5810409;5949389;330;23116;104;66;23607;93;77;29962;114;83;27011;52;28286;46;24878;28
5810410;5949389;328;22926;103;65;23321;90;74;29773;114;80;26822;52;28108;45;24700;28
5810411;5949389;331;23180;103;65;23341;114;89;30280;117;95;27329;52;28272;45;24864;28
5810412;5949389;323;22631;104;66;23218;98;81;29730;111;87;26779;52;27968;45;24560;28
5810413;5949389;321;22474;102;65;22788;98;81;29765;112;87;26814;52;27755;45;24347;28
5810414;5949389;324;22645;104;66;23106;98;84;29937;113;90;26986;52;28017;45;24609;28
5810415;5949389;329;23053;104;66;23106;114;89;30344;117;95;27393;52;28334;46;24926;28
5810416;5949389;325;22735;109;69;24023;116;103;29672;120;101;27680;52;27763;45;24355;28
5810417;5949389;324;22703;104;66;23291;116;103;29640;118;101;27648;52;27842;45;24434;28
5810418;5949389;328;22961;104;66;23291;119;107;29898;125;105;27906;52;28272;46;24864;29
5810419;5949389;336;23496;106;67;23741;128;110;25328;127;112;28441;53;28623;46;25215;29
5810420;5949389;339;23717;113;71;24326;129;111;25955;127;113;27833;53;29026;47;25619;29
5810421;5949389;342;23932;113;71;24326;129;109;25840;127;111;27718;53;29133;47;25725;29
5810422;5949389;345;24174;113;71;24326;130;113;26082;127;115;27960;51;30453;45;27045;30
5810423;5949389;358;25034;112;71;24905;147;133;28883;136;118;31050;51;27013;45;27013;30
5810457;5949389;324;22710;93;59;22392;80;65;25785;77;65;24129;40;23831;36;23833;22
5810458;5949389;320;22425;97;61;22404;78;63;25648;77;62;25635;40;24386;36;24387;22
5810462;5949389;317;22176;99;63;22436;73;58;25441;67;48;25441;40;25812;35;25288;23
5810463;5949389;317;22170;99;63;22360;67;55;25218;62;45;25218;40;25884;35;25359;23
5810464;5949389;317;22211;99;63;22391;68;58;25420;64;48;25420;39;28375;35;28405;23
5812300;5949389;329;22997;100;63;23195;78;63;23570;65;50;23570;47;25742;41;24110;24
5812301;5949389;332;23228;101;64;23399;80;62;23801;71;53;23801;47;26219;41;24588;24
5812302;5949389;336;23535;102;64;23539;85;67;24108;75;58;24108;47;26646;41;25014;24
5812303;5949389;324;22711;104;66;24285;86;63;24658;95;78;23453;45;27179;39;25548;23
5812304;5949389;321;22458;102;65;23313;85;59;24412;93;74;23200;45;25410;39;23779;23
5812305;5949389;322;22508;102;65;23313;85;60;24469;93;75;23250;44;24978;39;23347;23
5812306;5949389;323;22621;101;64;23092;85;64;23236;95;77;23363;47;25836;41;24205;24
5812307;5949389;325;22759;101;64;22989;91;79;23501;95;79;23501;47;25715;41;24083;24
5812308;5949389;330;23081;101;64;23216;108;95;25785;107;96;24714;49;26930;43;25299;26
5812309;5949389;330;23093;103;65;23571;109;75;24600;113;96;24727;53;28929;46;25521;28
5812310;5949389;333;23290;106;67;23831;112;78;24797;113;99;24924;53;28736;46;25328;28
5812311;5949389;329;23062;106;67;23807;93;76;29908;114;82;26957;52;28289;45;24881;28
5812312;5949389;325;22763;102;65;23208;90;73;29665;113;79;26714;51;28038;45;24630;28
5812313;5949389;323;22591;102;64;22996;90;76;29879;111;82;26928;51;27748;45;24340;28
5812314;5949389;322;22519;102;64;22970;93;76;29436;109;82;26486;51;27765;45;24357;28
5812315;5949389;317;22215;101;64;22633;95;79;29621;108;85;26670;51;27462;44;24054;27
5812316;5949389;320;22417;103;65;22850;98;82;29312;111;89;26361;51;27832;44;24424;28
5812317;5949389;324;22663;103;65;22850;106;85;29558;113;92;26607;51;28239;44;24831;28
5812318;5949389;323;22599;103;65;22850;116;102;29536;116;100;27544;51;27621;45;24213;28
5812319;5949389;321;22452;104;66;23291;109;99;29389;115;97;27398;51;27851;45;24443;28
5812320;5949389;333;23295;106;67;23741;123;107;25127;125;109;28240;53;28340;46;24932;29
5812321;5949389;333;23317;106;67;23741;123;107;25149;125;110;28262;53;28709;47;25301;29
5812322;5949389;336;23518;106;67;23741;124;102;25309;124;103;27187;53;29136;47;25728;29
5812323;5949389;340;23774;113;71;24326;125;106;25566;125;107;27444;53;28482;47;25074;29
5812324;5949389;346;24252;116;73;24660;130;114;26160;128;116;28037;51;27202;45;27202;30
5812325;5949389;357;24994;116;73;24660;147;133;28844;136;116;30118;51;27020;45;27020;30
5812353;5949389;302;21152;88;56;20971;61;47;22369;68;48;22369;38;22354;34;22356;21
5812354;5949389;305;21357;89;56;21269;63;50;22575;71;51;22575;39;22574;34;22575;21
5812355;5949389;313;21908;91;58;21847;67;59;23151;76;60;23151;40;22712;35;22713;21
5812356;5949389;311;21790;91;58;21843;64;57;23011;74;58;23011;39;23133;35;23135;21
5812358;5949389;328;22971;92;58;22121;87;76;26181;90;69;26181;40;23813;35;23814;22
5812359;5949389;325;22770;99;63;22144;86;74;25979;84;66;25979;41;23842;37;23844;23
5812360;5949389;320;22434;99;62;22195;84;69;25644;82;62;25644;41;24792;37;24793;23
5812361;5949389;319;22296;99;63;22424;81;67;25334;74;57;25334;41;24764;37;24765;23
5812362;5949389;315;22083;98;62;22093;73;59;24867;73;58;24867;40;25368;35;25370;23
5812363;5949389;314;21970;98;62;22082;70;59;24750;73;56;24750;40;25298;35;25300;23
5812364;5949389;313;21937;98;62;22068;71;54;24726;64;44;24726;40;25541;35;25142;23
5812365;5949389;315;22033;98;62;22072;71;55;24833;64;45;24833;40;26009;35;25485;23
5812366;5949389;313;21936;98;62;22194;71;61;25679;69;59;26346;40;28587;35;28618;23
5814173;5949389;415;29034;123;78;29530;117;97;32873;130;94;30416;64;36958;54;35315;36
5814174;5949389;424;29712;127;80;30151;122;103;33551;136;104;31094;64;37598;55;35955;36
5814175;5949389;426;29804;127;80;30151;122;105;33643;136;105;31186;65;36100;55;34457;36
5814176;5949389;395;27651;113;71;28189;146;134;35713;158;134;33256;62;34485;53;32842;34
5814201;5949389;326;22811;100;63;23054;75;56;23384;65;47;23384;46;25761;40;24130;24
5814202;5949389;329;23060;100;63;23237;78;64;23633;65;51;23633;47;25422;41;23791;24
5814203;5949389;336;23552;97;62;22628;85;67;24125;75;58;24125;45;26356;40;24724;24
5814204;5949389;321;22502;97;62;22628;85;62;23117;93;75;23244;45;25443;40;23812;24
5814205;5949389;318;22233;96;61;22254;80;58;22848;93;71;22975;45;25077;39;23445;23
5814206;5949389;318;22230;102;65;23195;80;58;22845;93;71;22972;44;24831;39;23200;23
5814207;5949389;320;22377;101;64;22989;82;60;22993;93;73;23119;46;25469;40;23838;24
5814208;5949389;322;22540;99;63;22672;85;63;23155;93;76;23282;47;25606;41;23974;24
5814209;5949389;328;22933;101;64;23216;108;93;25637;107;94;24567;49;26758;43;25126;26
5814210;5949389;327;22870;101;64;23216;107;92;25574;107;93;24503;49;26750;43;25118;26
5814211;5949389;330;23086;106;67;23831;108;95;25791;107;96;24720;53;28979;46;25571;28
5814212;5949389;331;23143;103;65;23457;95;77;29989;114;83;27038;52;28450;46;25042;28
5814213;5949389;326;22797;103;65;23457;95;78;30017;113;84;27066;52;28370;45;24962;28
5814214;5949389;321;22446;101;64;22765;90;74;29295;110;80;26344;51;27619;44;24211;27
5814215;5949389;319;22308;101;64;22663;90;72;29157;108;78;26206;51;27658;44;24250;27
5814216;5949389;315;22047;102;64;22951;93;76;28942;107;83;25991;52;27336;45;23928;28
5814217;5949389;315;22068;103;65;22850;93;77;28964;107;84;26013;51;27291;44;23883;28
5814218;5949389;316;22135;103;65;22850;93;78;29031;110;85;26080;51;27927;44;24519;28
5814219;5949389;320;22395;100;63;22260;104;99;29332;114;97;27340;51;27531;45;24123;28
5814220;5949389;317;22211;100;63;22260;103;96;29148;114;94;27156;51;27611;45;24203;28
5814221;5949389;337;23561;106;67;23741;129;111;25393;127;113;28506;51;28690;45;25282;28
5814222;5949389;337;23580;106;67;23741;129;111;25413;128;114;28525;53;28880;47;25472;29
5814223;5949389;333;23299;114;72;23538;122;99;25091;120;100;26969;53;28403;47;24995;29
5814224;5949389;332;23253;114;72;23538;122;98;25045;116;100;26923;53;28492;47;25084;30
5814225;5949389;357;24990;114;72;23556;147;133;28839;136;116;30114;54;27252;47;27252;31
5814226;5949389;354;24755;116;73;24660;145;129;28605;133;113;29879;54;27077;47;27077;31
5814227;5949389;349;24441;116;73;24660;138;125;28290;131;108;29565;51;27238;45;27238;30
5814253;5949389;295;20637;86;54;20382;63;51;22761;74;54;22736;38;22403;33;22404;21
5814254;5949389;298;20830;88;56;20971;78;61;24702;81;59;24702;38;22617;34;22618;21
5814255;5949389;297;20776;89;57;21332;77;60;24649;76;58;24649;39;22792;34;22793;21
5814256;5949389;315;22070;91;58;21855;70;61;23312;82;62;23312;41;23194;36;23196;22
5814257;5949389;322;22516;95;60;22456;79;67;23736;88;68;23736;41;23677;36;23679;22
5814258;5949389;317;22218;93;59;22189;74;63;23438;82;64;23438;40;23519;35;23521;22
5814259;5949389;321;22438;94;60;22322;75;66;23659;88;67;23659;40;23789;35;23790;22
5814260;5949389;325;22746;99;63;22144;85;73;25956;82;66;25956;41;24741;37;24640;23
5814261;5949389;321;22491;99;63;22144;84;70;25701;82;62;25701;41;24986;36;24988;24
5814262;5949389;319;22351;97;62;21905;78;64;25135;73;54;25135;41;24860;36;24861;23
5814263;5949389;318;22239;97;61;21791;77;63;25022;73;60;25022;40;25119;35;25120;23
5814264;5949389;312;21810;98;62;21963;70;55;24605;70;47;24605;40;25176;35;24993;23
5814265;5949389;308;21546;97;61;21770;67;53;24355;65;43;24355;39;25197;34;24722;22
5814266;5949389;307;21515;96;61;21685;69;58;24704;73;55;24704;40;25661;35;25186;23
5814267;5949389;309;21622;96;61;21764;70;57;25841;71;56;25841;39;25086;34;24611;22
